value,date
0.6799270534806746,2007-01-01
0.6799270534806746,2007-01-02
0.7591265328673114,2007-01-03
0.9969973135172261,2007-01-04
1.193430276915976,2007-01-05
0.0,2007-01-06
0.0,2007-01-07
0.0,2007-01-08
0.0,2007-01-09
0.24092100004700662,2007-01-10
2.0133495052871915,2007-01-11
10.720800994711004,2007-01-12
3.6026786096311856,2007-01-13
5.498923733115001,2007-01-14
3.4586430295187855,2007-01-15
0.0,2007-01-16
0.9918554255722637,2007-01-17
23.195569849213044,2007-01-18
0.6664310454302121,2007-01-19
0.0,2007-01-20
0.0,2007-01-21
0.0,2007-01-22
0.0,2007-01-23
0.0,2007-01-24
0.0,2007-01-25
0.0,2007-01-26
0.0,2007-01-27
0.0,2007-01-28
0.0,2007-01-29
0.0,2007-01-30
0.0,2007-01-31
0.0,2007-02-01
0.0,2007-02-02
0.0,2007-02-03
0.0,2007-02-04
0.0,2007-02-05
0.0,2007-02-06
0.0,2007-02-07
0.0,2007-02-08
0.017685217589533023,2007-02-09
0.017685217589533023,2007-02-10
0.0,2007-02-11
0.0,2007-02-12
0.0,2007-02-13
0.682045015658861,2007-02-14
12.488767885245032,2007-02-15
0.08597855997569184,2007-02-16
0.14925222013364492,2007-02-17
0.35000640238707886,2007-02-18
4.249368179154257,2007-02-19
1.6215220728717386,2007-02-20
10.606568858056159,2007-02-21
0.0,2007-02-22
0.0,2007-02-23
0.0,2007-02-24
0.0,2007-02-25
0.0,2007-02-26
0.0,2007-02-27
0.0,2007-02-28
0.0,2007-03-01
0.0,2007-03-02
0.10781058121455225,2007-03-03
0.4241144599713566,2007-03-04
0.0,2007-03-05
0.0,2007-03-06
0.0,2007-03-07
0.2333893549098967,2007-03-08
2.2618393897203917,2007-03-09
0.0,2007-03-10
0.0,2007-03-11
0.10400458088400734,2007-03-12
0.0,2007-03-13
0.0,2007-03-14
0.0,2007-03-15
2.3724592821696224,2007-03-16
10.2211485924705,2007-03-17
0.25196727953611675,2007-03-18
3.8504961295208826,2007-03-19
0.053111866837519346,2007-03-20
5.753257255853826,2007-03-21
9.178780806886381,2007-03-22
0.0,2007-03-23
11.015073118531317,2007-03-24
14.862155316532924,2007-03-25
