value,date
0.38042680752336816,2007-01-01
2.243770995376688,2007-01-02
0.0,2007-01-03
0.0,2007-01-04
0.0,2007-01-05
0.017975869565591093,2007-01-06
0.0,2007-01-07
0.0,2007-01-08
0.0,2007-01-09
0.0,2007-01-10
0.5207783330006054,2007-01-11
0.0,2007-01-12
0.0,2007-01-13
0.0,2007-01-14
0.0,2007-01-15
0.025831812150443015,2007-01-16
0.0,2007-01-17
0.0,2007-01-18
1.03509293152057,2007-01-19
0.0,2007-01-20
0.0,2007-01-21
2.741030640886201,2007-01-22
0.0,2007-01-23
0.0,2007-01-24
0.0,2007-01-25
0.018519674736337286,2007-01-26
0.13164116563515874,2007-01-27
0.333723756113107,2007-01-28
0.0,2007-01-29
0.47311450149012885,2007-01-30
0.0,2007-01-31
0.0,2007-02-01
0.0,2007-02-02
0.0,2007-02-03
0.0,2007-02-04
0.0,2007-02-05
0.0,2007-02-06
0.0,2007-02-07
0.0,2007-02-08
0.0,2007-02-09
0.08677618492064247,2007-02-10
0.034443529312240526,2007-02-11
0.0,2007-02-12
0.0,2007-02-13
0.0,2007-02-14
0.5095663498888462,2007-02-15
0.1668199684585173,2007-02-16
0.2926229069952208,2007-02-17
3.471512286524741,2007-02-18
3.9665087484491726,2007-02-19
0.0,2007-02-20
0.0,2007-02-21
0.0,2007-02-22
0.0,2007-02-23
0.0,2007-02-24
0.0,2007-02-25
0.0,2007-02-26
0.0,2007-02-27
0.0,2007-02-28
0.0,2007-03-01
1.2608480660096248,2007-03-02
0.18276553859382164,2007-03-03
0.21077911670703417,2007-03-04
0.4088965057445056,2007-03-05
0.0,2007-03-06
5.26464118351454E-4,2007-03-07
3.918171097822987,2007-03-08
7.756967512047689,2007-03-09
4.941768435230351,2007-03-10
1.0042277078740076,2007-03-11
0.0,2007-03-12
0.3068323005806618,2007-03-13
0.0,2007-03-14
0.0,2007-03-15
0.05910382832500188,2007-03-16
0.7810164519873535,2007-03-17
3.400882102070281,2007-03-18
0.0,2007-03-19
0.0,2007-03-20
0.0,2007-03-21
0.1892751126532554,2007-03-22
0.0,2007-03-23
2.6520806561797245,2007-03-24
0.7822096958836048,2007-03-25
2.7799426590918945,2007-03-26
0.7670037006014512,2007-03-27
5.322605555647341,2007-03-28
0.32190376666967524,2007-03-29
8.5265771964572,2007-03-30
18.011999907741476,2007-03-31
12.652528900984535,2007-04-01
8.721047277491845,2007-04-02
23.452330953370964,2007-04-03
5.187009407562841,2007-04-04
10.91793649887031,2007-04-05
3.277792034885888,2007-04-06
2.4211669145478405,2007-04-07
33.05020114054468,2007-04-08
17.730188643576362,2007-04-09
1.8098452539442504,2007-04-10
3.3209561305713193,2007-04-11
1.7752442697495754,2007-04-12
0.0,2007-04-13
2.4247441715532556,2007-04-14
0.3455567253161732,2007-04-15
0.27626162122401476,2007-04-16
0.0,2007-04-17
2.4555252975043946,2007-04-18
0.7204956955476982,2007-04-19
19.52043032774199,2007-04-20
4.217800984546637,2007-04-21
1.4550278108351757,2007-04-22
1.6118753564883839,2007-04-23
14.64184752686231,2007-04-24
4.491050462932695,2007-04-25
6.391624174759162,2007-04-26
7.739535279583502,2007-04-27
0.0,2007-04-28
10.719116184714249,2007-04-29
3.3833947115327714,2007-04-30
4.492595239562812,2007-05-01
1.2612776661980885,2007-05-02
6.424511734855322,2007-05-03
7.79846066512189,2007-05-04
0.3581814206316597,2007-05-05
4.365943577129454,2007-05-06
5.9929709946042165,2007-05-07
6.495467195865442,2007-05-08
1.3594643419250982,2007-05-09
8.255586165760525,2007-05-10
0.0,2007-05-11
7.655943226061439,2007-05-12
7.809838026540457,2007-05-13
0.08286991386872447,2007-05-14
1.9512408855486796,2007-05-15
10.043224748589216,2007-05-16
5.062176918286997,2007-05-17
4.71402497139891,2007-05-18
19.081328486229808,2007-05-19
8.592585122521436,2007-05-20
15.55068556102614,2007-05-21
8.789555349357885,2007-05-22
7.073126595246179,2007-05-23
5.2411436721424005,2007-05-24
6.296572615908384,2007-05-25
7.595297807557931,2007-05-26
1.9327842356062697,2007-05-27
11.253129029510928,2007-05-28
9.137956326547103,2007-05-29
1.1266843448603014,2007-05-30
9.91216948336299,2007-05-31
4.172933637326271,2007-06-01
0.652542647979316,2007-06-02
16.594781395676396,2007-06-03
0.0,2007-06-04
0.3364815621407928,2007-06-05
21.037446828998757,2007-06-06
0.8058693312928781,2007-06-07
2.6161908122145263,2007-06-08
29.98673352543341,2007-06-09
0.0,2007-06-10
8.269560123948631,2007-06-11
1.3776547560109347,2007-06-12
0.9257132083811125,2007-06-13
8.649502200568055,2007-06-14
14.957983885256237,2007-06-15
0.0,2007-06-16
4.987654317150378,2007-06-17
12.667431974942655,2007-06-18
0.4025859910362406,2007-06-19
20.748962767380487,2007-06-20
9.321656505138929,2007-06-21
15.07891377462794,2007-06-22
10.604135239143655,2007-06-23
14.62339178361419,2007-06-24
0.0,2007-06-25
12.480492623373886,2007-06-26
16.385311538313452,2007-06-27
1.8212600429845693,2007-06-28
17.849779292327742,2007-06-29
13.642958820511362,2007-06-30
1.4530405959052219E-5,2007-07-01
11.848281807524858,2007-07-02
6.948362705490031,2007-07-03
5.390297280653568,2007-07-04
0.0,2007-07-05
16.32895390352201,2007-07-06
11.534822709309513,2007-07-07
11.839721627656338,2007-07-08
7.880358567560313,2007-07-09
0.02171845278761538,2007-07-10
8.922108438578576,2007-07-11
10.62812377229821,2007-07-12
2.356743273956389,2007-07-13
1.292320911242664,2007-07-14
6.808811104869641,2007-07-15
6.186253844035743,2007-07-16
1.1102317777831847,2007-07-17
15.389894670479144,2007-07-18
1.1423384884095906,2007-07-19
0.648479054180009,2007-07-20
8.203813964293046,2007-07-21
3.9589660458534954,2007-07-22
1.522364929550669,2007-07-23
2.6758754361852826,2007-07-24
0.847579168446926,2007-07-25
3.2084540923129223,2007-07-26
0.23051501182514905,2007-07-27
14.85000539324838,2007-07-28
0.0,2007-07-29
8.561396571696925,2007-07-30
9.18112239355078,2007-07-31
0.36003885186819695,2007-08-01
5.895372726733479,2007-08-02
14.739116679299345,2007-08-03
18.665765833822615,2007-08-04
16.460269375005982,2007-08-05
5.292065624720656,2007-08-06
0.8853164534726786,2007-08-07
11.966433908456311,2007-08-08
11.409662295819492,2007-08-09
4.9773016757400494,2007-08-10
7.174651354814414,2007-08-11
0.024729650353798045,2007-08-12
5.100981083209298,2007-08-13
1.6514344298649615,2007-08-14
3.9380342114799745,2007-08-15
8.580970220617571,2007-08-16
17.24624852742451,2007-08-17
5.20033071242212,2007-08-18
0.20742358451357945,2007-08-19
11.98264241034847,2007-08-20
4.669503520242226,2007-08-21
15.63915529829326,2007-08-22
0.0,2007-08-23
15.339967367263244,2007-08-24
13.097279034653168,2007-08-25
9.478812513956786,2007-08-26
1.8399825171449637,2007-08-27
0.0,2007-08-28
14.289990908862919,2007-08-29
12.396224955770016,2007-08-30
0.0,2007-08-31
20.362779454425496,2007-09-01
0.43772970466947925,2007-09-02
1.2225259730687694,2007-09-03
16.97432653371779,2007-09-04
12.750287178925719,2007-09-05
0.0,2007-09-06
9.835076815686113,2007-09-07
11.78812843081236,2007-09-08
14.631028206849995,2007-09-09
0.0,2007-09-10
0.2708182139996432,2007-09-11
4.4380148511759,2007-09-12
3.5349682694726123,2007-09-13
10.89048522010439,2007-09-14
14.415883829962517,2007-09-15
1.583481213312579,2007-09-16
0.3661810570887794,2007-09-17
0.9287766905739747,2007-09-18
13.461808007442814,2007-09-19
0.09348927455182955,2007-09-20
7.574192050644594,2007-09-21
0.0,2007-09-22
8.077591457973632,2007-09-23
0.5020072787691221,2007-09-24
8.998712764045617,2007-09-25
3.2486992531000456,2007-09-26
1.5601980618551465,2007-09-27
12.085900515537118,2007-09-28
16.58787060920823,2007-09-29
0.0,2007-09-30
13.383011971417416,2007-10-01
4.242132756163567,2007-10-02
7.853738936677275,2007-10-03
1.07586454680597,2007-10-04
3.606563496094987,2007-10-05
7.493341959937714,2007-10-06
12.473863069259915,2007-10-07
2.241363299872374,2007-10-08
15.422355583591047,2007-10-09
6.355975643690152,2007-10-10
5.684411890431585,2007-10-11
5.761070741591324,2007-10-12
17.32438185822634,2007-10-13
0.383380151523716,2007-10-14
0.2670322006751924,2007-10-15
3.3582060230249584,2007-10-16
5.831971335142531,2007-10-17
13.181211765203772,2007-10-18
1.8695897446810306,2007-10-19
6.9770396372513375,2007-10-20
3.8383075971314486,2007-10-21
2.032441984455563,2007-10-22
9.902134263546184,2007-10-23
0.7825235707785287,2007-10-24
0.0,2007-10-25
3.8598253107555838,2007-10-26
2.292247117281859,2007-10-27
0.2446136066987477,2007-10-28
0.04161571749301428,2007-10-29
0.2604154234310784,2007-10-30
6.53258211738575,2007-10-31
8.436227975041563,2007-11-01
0.0,2007-11-02
3.830172149163796,2007-11-03
0.1039399512971926,2007-11-04
2.0884725608591412,2007-11-05
0.0036624148568170424,2007-11-06
0.7434431526271085,2007-11-07
4.108095130574366,2007-11-08
13.496685942922063,2007-11-09
0.18402139733737974,2007-11-10
0.5953035174106541,2007-11-11
1.0404859610097907,2007-11-12
1.1757307109626214,2007-11-13
4.543029285175397,2007-11-14
0.0,2007-11-15
0.9303263797926481,2007-11-16
1.6261698061856429,2007-11-17
0.8424723801326841,2007-11-18
2.7231028917741993,2007-11-19
3.9158689292334503,2007-11-20
2.710127284135707,2007-11-21
0.6151900213786625,2007-11-22
2.8969641174114336,2007-11-23
4.899633896897375,2007-11-24
1.5928915742403729,2007-11-25
1.1258385583895132,2007-11-26
4.680072845295878,2007-11-27
0.0,2007-11-28
0.0,2007-11-29
1.5808859123817804,2007-11-30
0.0,2007-12-01
0.0,2007-12-02
0.0,2007-12-03
0.0,2007-12-04
0.0,2007-12-05
0.0,2007-12-06
0.0,2007-12-07
10.48721156580123,2007-12-08
0.0,2007-12-09
0.0,2007-12-10
0.24612427591497882,2007-12-11
0.0,2007-12-12
1.3303965738594923,2007-12-13
0.25671942088586347,2007-12-14
10.583614954426475,2007-12-15
16.86950761801067,2007-12-16
0.836588776988138,2007-12-17
2.2758017818910874,2007-12-18
0.0,2007-12-19
0.0,2007-12-20
1.7101132074168477,2007-12-21
0.29406002324777863,2007-12-22
7.7317937354059305,2007-12-23
9.654812010949382,2007-12-24
5.656480649353981,2007-12-25
2.3579787395936505,2007-12-26
7.729966627411945,2007-12-27
3.775084652289998,2007-12-28
0.0,2007-12-29
0.0,2007-12-30
6.148265287656911,2007-12-31
0.0,2008-01-01
0.0,2008-01-02
0.0,2008-01-03
0.0,2008-01-04
0.0,2008-01-05
0.0,2008-01-06
0.0,2008-01-07
5.753775026972396,2008-01-08
0.3334394868283582,2008-01-09
0.0,2008-01-10
0.0,2008-01-11
0.0,2008-01-12
0.0,2008-01-13
0.0,2008-01-14
0.07632738611606922,2008-01-15
1.6008822811547996,2008-01-16
3.859909063943997,2008-01-17
0.0,2008-01-18
0.0,2008-01-19
0.0,2008-01-20
0.0,2008-01-21
0.0,2008-01-22
1.0277933396162178,2008-01-23
2.10796676444669,2008-01-24
1.7181513592099322,2008-01-25
2.4747820455419003,2008-01-26
0.0,2008-01-27
0.0,2008-01-28
0.0,2008-01-29
0.0,2008-01-30
0.0,2008-01-31
0.0,2008-02-01
0.0,2008-02-02
0.0,2008-02-03
0.0,2008-02-04
0.0,2008-02-05
0.0,2008-02-06
0.0,2008-02-07
0.0,2008-02-08
0.0,2008-02-09
0.13085521693031052,2008-02-10
0.03185573730465263,2008-02-11
1.7566174677284376,2008-02-12
0.0,2008-02-13
0.0,2008-02-14
0.0,2008-02-15
15.29272713979962,2008-02-16
2.1740469713666823,2008-02-17
2.3921905126953242,2008-02-18
13.123255133351112,2008-02-19
3.887525465188523E-5,2008-02-20
0.0,2008-02-21
0.0,2008-02-22
0.0,2008-02-23
0.0,2008-02-24
0.0,2008-02-25
0.0,2008-02-26
0.0,2008-02-27
0.0,2008-02-28
0.10787416012083387,2008-02-29
0.0,2008-03-01
0.0,2008-03-02
0.0,2008-03-03
0.0,2008-03-04
3.1395133666253896,2008-03-05
5.20179513506262,2008-03-06
0.018648729544441026,2008-03-07
0.0,2008-03-08
0.0,2008-03-09
0.7591965816355207,2008-03-10
0.011845450168800568,2008-03-11
0.0,2008-03-12
0.0,2008-03-13
6.244648505791498,2008-03-14
1.3737001627083087,2008-03-15
0.0,2008-03-16
0.24499794533724192,2008-03-17
3.3762565581909065,2008-03-18
1.0303669572755167,2008-03-19
0.30365735131850374,2008-03-20
0.0,2008-03-21
0.024672383409740047,2008-03-22
5.175686289618122,2008-03-23
2.075806394950293,2008-03-24
6.963682221477981,2008-03-25
0.6853680103237799,2008-03-26
0.0,2008-03-27
0.0,2008-03-28
2.334245062223666,2008-03-29
2.001776194920362,2008-03-30
0.0,2008-03-31
0.0,2008-04-01
0.0,2008-04-02
0.0,2008-04-03
0.0,2008-04-04
0.446305372919897,2008-04-05
2.6741317219131324,2008-04-06
0.0,2008-04-07
3.9311648233966405,2008-04-08
1.547646730376629,2008-04-09
2.258634527874104,2008-04-10
3.073986157736348,2008-04-11
3.3095586463527433,2008-04-12
0.0,2008-04-13
0.41840739416635636,2008-04-14
4.2153043340985255,2008-04-15
0.0,2008-04-16
0.0,2008-04-17
0.0,2008-04-18
5.410783079807748,2008-04-19
0.9130205937145381,2008-04-20
0.0,2008-04-21
0.005447028489526265,2008-04-22
16.78093053534786,2008-04-23
1.838254792743255,2008-04-24
9.309879865421296,2008-04-25
0.6133161020010299,2008-04-26
1.6780762758774628,2008-04-27
6.108213634702918,2008-04-28
5.457082163409639,2008-04-29
13.343854857814751,2008-04-30
12.7853192711937,2008-05-01
7.358651389807092,2008-05-02
4.633340012151384,2008-05-03
2.516605559132601,2008-05-04
6.101650664401795,2008-05-05
2.4245082344271753,2008-05-06
3.1723002306870525,2008-05-07
13.45708674465034,2008-05-08
9.267300646916942,2008-05-09
0.0,2008-05-10
7.241961898542264,2008-05-11
4.099800893506347,2008-05-12
4.82927644220341,2008-05-13
0.0,2008-05-14
4.374440952363959,2008-05-15
4.579850268018583,2008-05-16
11.389325337079324,2008-05-17
4.058968762304323,2008-05-18
9.965162149679026,2008-05-19
14.441691953482113,2008-05-20
6.154476722830728,2008-05-21
17.394726102630322,2008-05-22
3.7025527657486346,2008-05-23
16.51145664999021,2008-05-24
14.440805037941395,2008-05-25
8.606719266934627,2008-05-26
11.906081652940774,2008-05-27
13.718009643811698,2008-05-28
0.38909958981019516,2008-05-29
0.20967733991319798,2008-05-30
4.7096621703157595,2008-05-31
3.8368271267394576,2008-06-01
4.99705398546936,2008-06-02
14.292516551595154,2008-06-03
0.0,2008-06-04
14.377242471045747,2008-06-05
4.245490329600246,2008-06-06
4.456887076102652,2008-06-07
8.063341036199784,2008-06-08
4.1872059823364836E-4,2008-06-09
13.234822310848937,2008-06-10
2.5872487607520473,2008-06-11
0.86444874154356,2008-06-12
0.8595847534668356,2008-06-13
2.453359140187485,2008-06-14
19.853497928266687,2008-06-15
5.8720969781862005,2008-06-16
0.0,2008-06-17
8.580724971142892,2008-06-18
6.95584681913929,2008-06-19
0.9058289322946925,2008-06-20
0.4730374223379114,2008-06-21
19.18961833759715,2008-06-22
6.267875697194031,2008-06-23
7.346896464950793,2008-06-24
22.717899363484467,2008-06-25
0.09976843803957895,2008-06-26
0.0,2008-06-27
14.760268886217613,2008-06-28
14.369689461175621,2008-06-29
6.132467628448773,2008-06-30
3.4682406868268347,2008-07-01
10.615135768326507,2008-07-02
4.879903122179031,2008-07-03
9.848005160086052,2008-07-04
0.43033839416656344,2008-07-05
7.421811379034447,2008-07-06
0.4090239292010602,2008-07-07
10.943942658836828,2008-07-08
0.7396204137313299,2008-07-09
8.000384858403633,2008-07-10
3.714262478055319,2008-07-11
5.680126084984985,2008-07-12
5.460875171463533,2008-07-13
1.9673058272007162,2008-07-14
4.107031982234493,2008-07-15
7.8393875658595,2008-07-16
4.274660775189391,2008-07-17
1.350833618010928,2008-07-18
0.49702564849811137,2008-07-19
4.066147996010313,2008-07-20
0.0,2008-07-21
4.78764315587209,2008-07-22
7.802777994317224,2008-07-23
0.4817038867669985,2008-07-24
8.858932138012262,2008-07-25
7.731511504518556,2008-07-26
4.111345803234235,2008-07-27
14.50264993992859,2008-07-28
7.2856154054920506,2008-07-29
1.6790996706114178,2008-07-30
4.114202557974358,2008-07-31
3.2488355948414394,2008-08-01
13.933952854161987,2008-08-02
0.27802135647693726,2008-08-03
9.164841851741574,2008-08-04
4.690790107679154,2008-08-05
2.817812442228138,2008-08-06
3.9065355825910792,2008-08-07
0.0,2008-08-08
2.980872818205853,2008-08-09
6.779616830081644,2008-08-10
10.853749961349955,2008-08-11
0.6532857778281105,2008-08-12
5.890778157430935,2008-08-13
4.175451563407639,2008-08-14
0.11418023471008472,2008-08-15
11.011116555433782,2008-08-16
6.136351464831346,2008-08-17
14.629061457191437,2008-08-18
8.381297491039689,2008-08-19
0.0,2008-08-20
7.3981750184293,2008-08-21
3.9218079031155613,2008-08-22
7.784497641712226,2008-08-23
9.683824790563117,2008-08-24
2.8087676840029867,2008-08-25
11.469033752795765,2008-08-26
4.66614678714557,2008-08-27
7.667909269958195,2008-08-28
4.099586375690443,2008-08-29
12.882536279097529,2008-08-30
0.29061049781801435,2008-08-31
10.073094151873605,2008-09-01
1.0288247318534263,2008-09-02
6.2067621257631735,2008-09-03
4.629503701689543,2008-09-04
0.13256967141051945,2008-09-05
0.0,2008-09-06
0.7029584992899149,2008-09-07
18.3747074383023,2008-09-08
0.0,2008-09-09
19.841322114942585,2008-09-10
0.0,2008-09-11
6.191798031292801,2008-09-12
2.5247061091399696,2008-09-13
3.5183446370348683,2008-09-14
10.474450642200944,2008-09-15
8.024717050121712,2008-09-16
5.022634533756579,2008-09-17
0.0,2008-09-18
0.6290883540833523,2008-09-19
4.554001529325538,2008-09-20
0.0,2008-09-21
2.887904493039418,2008-09-22
39.71998401076093,2008-09-23
4.074813190052278,2008-09-24
0.6569121050136864,2008-09-25
0.42415249980806335,2008-09-26
12.324001446345397,2008-09-27
13.239159275477066,2008-09-28
0.1271215219338318,2008-09-29
3.923927448673184,2008-09-30
9.971776125921895,2008-10-01
8.042351230910718,2008-10-02
4.444748123061973,2008-10-03
2.6854925678091557,2008-10-04
0.9092405420201807,2008-10-05
6.076071201666476,2008-10-06
25.81982678007849,2008-10-07
0.7160346548121121,2008-10-08
10.214760647821482,2008-10-09
39.10855900006289,2008-10-10
0.0,2008-10-11
3.3329841185587328,2008-10-12
7.1922465572698115,2008-10-13
5.21204264946924,2008-10-14
5.572992901833225,2008-10-15
12.234595123088933,2008-10-16
0.8480506747226539,2008-10-17
2.8796664465177426,2008-10-18
22.147834012259423,2008-10-19
0.01823913333811011,2008-10-20
4.415995594460116,2008-10-21
0.0,2008-10-22
0.9645388368765652,2008-10-23
0.0,2008-10-24
5.579110232120923,2008-10-25
0.0,2008-10-26
9.411180622414719,2008-10-27
0.0,2008-10-28
0.0,2008-10-29
6.550427579387,2008-10-30
2.699118438975121,2008-10-31
3.3052451473303774,2008-11-01
6.593840592115109,2008-11-02
0.0,2008-11-03
16.11191964668001,2008-11-04
0.10835053610692992,2008-11-05
1.4258355855011828,2008-11-06
1.74626496586006,2008-11-07
2.588787131785696,2008-11-08
0.0,2008-11-09
0.0,2008-11-10
0.0,2008-11-11
4.138999186867114,2008-11-12
1.1659009024773996,2008-11-13
1.4420251838772775,2008-11-14
0.03540842696606539,2008-11-15
0.029048548536988215,2008-11-16
0.002411589449518438,2008-11-17
0.4267413530704965,2008-11-18
7.173038328665803,2008-11-19
1.7393872686374028,2008-11-20
0.18327774826500387,2008-11-21
3.699001430960065,2008-11-22
19.77400252899806,2008-11-23
30.686726679382716,2008-11-24
5.409178836764334,2008-11-25
21.118264767306506,2008-11-26
3.9580408366709694,2008-11-27
0.9624317773409745,2008-11-28
9.20168719770884,2008-11-29
2.46586837749096,2008-11-30
0.07264379495625038,2008-12-01
4.334498450518239,2008-12-02
0.26181050843852244,2008-12-03
1.7552946377757859,2008-12-04
