value,date
0.07680818610061001,2007-01-01
0.0,2007-01-02
0.0,2007-01-03
0.0,2007-01-04
0.0,2007-01-05
0.0,2007-01-06
0.0,2007-01-07
0.0,2007-01-08
0.954363741317907,2007-01-09
0.0,2007-01-10
1.4699275644499445,2007-01-11
0.0,2007-01-12
0.0,2007-01-13
0.0,2007-01-14
0.0,2007-01-15
0.0,2007-01-16
3.799764851601829,2007-01-17
5.9108790596612275,2007-01-18
0.08484991282868311,2007-01-19
0.0,2007-01-20
0.0,2007-01-21
0.3176926495588784,2007-01-22
0.0,2007-01-23
0.0,2007-01-24
0.35178645952872134,2007-01-25
2.2049232256879905,2007-01-26
0.0,2007-01-27
0.0,2007-01-28
0.0,2007-01-29
0.0,2007-01-30
0.0,2007-01-31
0.0,2007-02-01
0.0,2007-02-02
0.0,2007-02-03
0.0,2007-02-04
0.0,2007-02-05
0.0,2007-02-06
0.0,2007-02-07
0.0,2007-02-08
0.0,2007-02-09
0.0,2007-02-10
0.0,2007-02-11
0.0,2007-02-12
0.0,2007-02-13
4.06722710447283,2007-02-14
0.6341854531758566,2007-02-15
0.0,2007-02-16
0.9629412565564912,2007-02-17
0.0,2007-02-18
0.0,2007-02-19
0.0,2007-02-20
0.0,2007-02-21
0.0,2007-02-22
0.0,2007-02-23
0.20562659411889156,2007-02-24
4.191650217442168,2007-02-25
13.51806797965445,2007-02-26
0.0,2007-02-27
0.0,2007-02-28
0.0,2007-03-01
0.0,2007-03-02
0.0,2007-03-03
1.8324617774144965,2007-03-04
0.0,2007-03-05
0.0,2007-03-06
0.0,2007-03-07
0.0,2007-03-08
1.3140552638948109,2007-03-09
1.3197507929260093,2007-03-10
0.0,2007-03-11
0.2719641202981891,2007-03-12
0.0,2007-03-13
0.0,2007-03-14
13.709740533110454,2007-03-15
0.0,2007-03-16
5.520660351313623,2007-03-17
1.2479818673734535,2007-03-18
11.60707509558229,2007-03-19
16.899522775954242,2007-03-20
1.3255505834492176,2007-03-21
11.844097880563893,2007-03-22
5.678946091720841,2007-03-23
28.13175739311086,2007-03-24
64.39188737777494,2007-03-25
0.91509801129224,2007-03-26
0.0,2007-03-27
10.811430300153441,2007-03-28
37.85661945913541,2007-03-29
0.2758785896782866,2007-03-30
0.0,2007-03-31
33.38494838120068,2007-04-01
5.713862756665094,2007-04-02
18.13035271067578,2007-04-03
23.772821679611088,2007-04-04
10.263968064582768,2007-04-05
30.2297673804571,2007-04-06
33.11110019317147,2007-04-07
0.0,2007-04-08
26.59194450439741,2007-04-09
0.0,2007-04-10
1.1762676712599327,2007-04-11
0.0,2007-04-12
0.0,2007-04-13
3.661230088736212,2007-04-14
22.930383740951246,2007-04-15
7.562698724767451,2007-04-16
0.23209617833017668,2007-04-17
0.8081599174068665,2007-04-18
33.61330360456894,2007-04-19
23.243189750227025,2007-04-20
16.207105797650986,2007-04-21
16.82134836786435,2007-04-22
0.0,2007-04-23
4.405718436269987,2007-04-24
11.094132343398737,2007-04-25
0.0,2007-04-26
37.70168818468359,2007-04-27
15.893742033760503,2007-04-28
36.54659263170874,2007-04-29
8.964331831237535,2007-04-30
14.348574972850772,2007-05-01
19.246971938773694,2007-05-02
42.823116997665245,2007-05-03
0.0,2007-05-04
0.0,2007-05-05
0.0,2007-05-06
24.21729315366657,2007-05-07
57.2770360839863,2007-05-08
2.7305230352725216,2007-05-09
54.90731634465185,2007-05-10
2.239776246824132,2007-05-11
0.7013303888219132,2007-05-12
0.0,2007-05-13
0.0,2007-05-14
0.0,2007-05-15
7.892766365189959,2007-05-16
20.40156981927603,2007-05-17
75.85664034342926,2007-05-18
0.0,2007-05-19
20.141006210726633,2007-05-20
0.0,2007-05-21
5.024969120393517,2007-05-22
10.332990419832754,2007-05-23
0.0,2007-05-24
31.356199006993208,2007-05-25
14.945604739048951,2007-05-26
0.2353769964811659,2007-05-27
45.31725278910934,2007-05-28
35.36767028851699,2007-05-29
5.469434818510428,2007-05-30
9.783745624863313,2007-05-31
5.004217912898008,2007-06-01
36.13790253522891,2007-06-02
55.17392794477547,2007-06-03
18.031274196741343,2007-06-04
3.843318055536041,2007-06-05
0.0,2007-06-06
36.271119416287895,2007-06-07
2.4778352925242713,2007-06-08
57.240184279764335,2007-06-09
1.1047813454886375,2007-06-10
80.10256737131797,2007-06-11
0.0,2007-06-12
18.813108961856518,2007-06-13
0.0,2007-06-14
0.0,2007-06-15
0.0,2007-06-16
3.553104057298697,2007-06-17
14.618700659927287,2007-06-18
29.228538839865692,2007-06-19
0.0,2007-06-20
0.0,2007-06-21
100.92622910498261,2007-06-22
37.47999623328526,2007-06-23
0.0,2007-06-24
0.7386557078877246,2007-06-25
0.0,2007-06-26
0.0,2007-06-27
0.0,2007-06-28
0.0,2007-06-29
0.0,2007-06-30
0.0,2007-07-01
0.0,2007-07-02
0.0,2007-07-03
0.0,2007-07-04
21.80969002417734,2007-07-05
4.308455289050373,2007-07-06
0.0,2007-07-07
0.18559277555487713,2007-07-08
25.462911683714093,2007-07-09
2.44965481590942,2007-07-10
0.0,2007-07-11
0.4808197128433548,2007-07-12
0.0,2007-07-13
18.797401956538586,2007-07-14
0.0,2007-07-15
2.110849739232945,2007-07-16
32.12993994329705,2007-07-17
30.0959256964343,2007-07-18
0.0,2007-07-19
52.40693124243132,2007-07-20
24.12191949653959,2007-07-21
16.74236348834506,2007-07-22
17.70332701737847,2007-07-23
1.4818377186345384,2007-07-24
56.949373248097025,2007-07-25
0.0,2007-07-26
34.20339618733987,2007-07-27
0.0,2007-07-28
0.0,2007-07-29
0.0,2007-07-30
0.0,2007-07-31
0.0,2007-08-01
0.0,2007-08-02
0.0,2007-08-03
3.3739151050142886,2007-08-04
3.832331765416965,2007-08-05
0.0,2007-08-06
22.880038379734213,2007-08-07
0.9219797089167926,2007-08-08
0.0,2007-08-09
29.947254424412414,2007-08-10
0.0,2007-08-11
0.0,2007-08-12
4.54989186774522,2007-08-13
19.679852083858552,2007-08-14
88.85894644427681,2007-08-15
6.289215799817056,2007-08-16
0.0,2007-08-17
0.0,2007-08-18
0.0,2007-08-19
0.6183840086568613,2007-08-20
0.0,2007-08-21
0.0,2007-08-22
0.0,2007-08-23
0.0,2007-08-24
108.7036888217666,2007-08-25
10.452108631221225,2007-08-26
0.0,2007-08-27
0.0,2007-08-28
12.098674945473974,2007-08-29
10.001234209193855,2007-08-30
14.07341240796149,2007-08-31
0.0,2007-09-01
0.0,2007-09-02
0.0,2007-09-03
30.730670615801284,2007-09-04
0.0,2007-09-05
7.426050631906869,2007-09-06
17.96046661313434,2007-09-07
0.0,2007-09-08
40.13565988232927,2007-09-09
0.0,2007-09-10
0.0,2007-09-11
19.292748849832368,2007-09-12
6.554491597897766,2007-09-13
33.34686816561939,2007-09-14
15.189849073693244,2007-09-15
0.0,2007-09-16
0.7781112822164403,2007-09-17
10.096643550603472,2007-09-18
0.446491408454911,2007-09-19
12.981529497183356,2007-09-20
0.0,2007-09-21
5.594631345259961,2007-09-22
8.138132228736524,2007-09-23
10.187513747689552,2007-09-24
11.263928435734886,2007-09-25
0.4572882835858046,2007-09-26
0.0,2007-09-27
32.55011229544398,2007-09-28
10.135503317331269,2007-09-29
18.589846125916985,2007-09-30
0.0,2007-10-01
0.0,2007-10-02
0.03210313767840431,2007-10-03
0.0,2007-10-04
7.1048277984229955,2007-10-05
13.886241956055802,2007-10-06
11.59912397517908,2007-10-07
24.63425865011455,2007-10-08
14.363620470377702,2007-10-09
0.0,2007-10-10
4.884819804685926,2007-10-11
3.6596304640677406,2007-10-12
11.188313574415375,2007-10-13
26.112095451823674,2007-10-14
0.0,2007-10-15
1.6370214305369164,2007-10-16
5.417095287356764,2007-10-17
32.935347837184295,2007-10-18
18.65054844320578,2007-10-19
24.057057938303068,2007-10-20
11.109452507141862,2007-10-21
9.19687544529446,2007-10-22
26.64192050791676,2007-10-23
1.1064997516093797,2007-10-24
0.0,2007-10-25
1.8365147993485404,2007-10-26
3.6046467356834295,2007-10-27
50.6824582539567,2007-10-28
0.0,2007-10-29
19.312934194634497,2007-10-30
3.680611457585155,2007-10-31
0.5649214665024426,2007-11-01
0.0,2007-11-02
8.94229044941457,2007-11-03
7.92572913948151,2007-11-04
0.0,2007-11-05
11.456861693746461,2007-11-06
5.793177024170236,2007-11-07
24.2875086124723,2007-11-08
1.2104246942576091,2007-11-09
0.0,2007-11-10
0.010706482911399287,2007-11-11
10.196966679193377,2007-11-12
0.0,2007-11-13
16.18110960909222,2007-11-14
0.0,2007-11-15
16.799168151938744,2007-11-16
31.543641726288698,2007-11-17
0.0,2007-11-18
0.0,2007-11-19
0.0,2007-11-20
0.0,2007-11-21
50.20015294429875,2007-11-22
0.0,2007-11-23
0.0,2007-11-24
3.1778810752900077,2007-11-25
0.0,2007-11-26
0.0,2007-11-27
0.0,2007-11-28
0.0,2007-11-29
0.0,2007-11-30
0.0,2007-12-01
0.0,2007-12-02
0.0,2007-12-03
0.0,2007-12-04
0.0,2007-12-05
0.0,2007-12-06
0.0,2007-12-07
0.0,2007-12-08
0.0,2007-12-09
0.0,2007-12-10
0.0,2007-12-11
0.07156308149780176,2007-12-12
32.858414935852124,2007-12-13
0.5003228821692226,2007-12-14
0.0,2007-12-15
6.103251408784136,2007-12-16
0.0,2007-12-17
0.06910136915061918,2007-12-18
0.0,2007-12-19
0.0,2007-12-20
0.0,2007-12-21
18.546630313157536,2007-12-22
9.257915755996597,2007-12-23
19.11172752150235,2007-12-24
1.254530250295648,2007-12-25
0.03324391847754125,2007-12-26
0.0,2007-12-27
5.429691143140186,2007-12-28
0.0,2007-12-29
0.0,2007-12-30
0.0,2007-12-31
0.0,2008-01-01
0.0,2008-01-02
0.0,2008-01-03
0.0,2008-01-04
0.0,2008-01-05
0.0,2008-01-06
0.0,2008-01-07
0.0,2008-01-08
4.538153803774804,2008-01-09
0.13921893534702817,2008-01-10
0.0,2008-01-11
5.570478036304253,2008-01-12
0.0,2008-01-13
4.040016398287241,2008-01-14
0.0,2008-01-15
5.368002423570246,2008-01-16
3.1920623519589264,2008-01-17
0.0046051116788597,2008-01-18
0.0,2008-01-19
0.0,2008-01-20
0.0,2008-01-21
0.0,2008-01-22
0.0,2008-01-23
0.0,2008-01-24
0.0,2008-01-25
0.0,2008-01-26
2.581920621723935,2008-01-27
0.9895705689796748,2008-01-28
0.0,2008-01-29
0.0,2008-01-30
0.0,2008-01-31
0.0,2008-02-01
0.0,2008-02-02
0.0,2008-02-03
0.0,2008-02-04
0.0,2008-02-05
0.0,2008-02-06
3.524463249275206,2008-02-07
0.0,2008-02-08
0.0,2008-02-09
2.217483398080509,2008-02-10
7.741964958200002,2008-02-11
1.3114110658550122,2008-02-12
4.54462738427452,2008-02-13
0.0,2008-02-14
0.0,2008-02-15
0.0,2008-02-16
1.6143778921574456,2008-02-17
0.0,2008-02-18
0.0,2008-02-19
5.981550341221064,2008-02-20
3.754786372633646,2008-02-21
0.0,2008-02-22
0.17369475358880254,2008-02-23
0.0,2008-02-24
0.0,2008-02-25
0.0,2008-02-26
0.0,2008-02-27
0.0,2008-02-28
0.0,2008-02-29
0.0,2008-03-01
0.0,2008-03-02
0.0,2008-03-03
0.0,2008-03-04
0.0,2008-03-05
1.466164573125346,2008-03-06
0.0,2008-03-07
0.0,2008-03-08
0.0,2008-03-09
0.0,2008-03-10
0.0,2008-03-11
0.0,2008-03-12
1.3479989657767633,2008-03-13
25.53110577255507,2008-03-14
0.0,2008-03-15
1.5722990051892776,2008-03-16
0.012321051897234215,2008-03-17
0.0,2008-03-18
0.0,2008-03-19
0.0,2008-03-20
0.574535157988119,2008-03-21
1.130183500054526,2008-03-22
0.0,2008-03-23
0.0,2008-03-24
10.156093476297315,2008-03-25
0.0,2008-03-26
0.0,2008-03-27
0.0,2008-03-28
0.048066673742435416,2008-03-29
0.0,2008-03-30
0.0,2008-03-31
0.0,2008-04-01
0.0,2008-04-02
0.0,2008-04-03
0.0,2008-04-04
1.4718131486543256,2008-04-05
7.552995898583741,2008-04-06
2.32807683896667,2008-04-07
13.710358432658788,2008-04-08
0.23047116101644793,2008-04-09
42.42163243540851,2008-04-10
33.14631460764092,2008-04-11
2.0154118516997412,2008-04-12
6.868319892284693,2008-04-13
3.4743391781631736,2008-04-14
7.013736460968885,2008-04-15
2.380910289814837,2008-04-16
0.0,2008-04-17
2.190162839291267,2008-04-18
25.33713658066808,2008-04-19
21.644744158947372,2008-04-20
16.370824890858618,2008-04-21
16.659795103295227,2008-04-22
15.57070826696084,2008-04-23
34.322216390786416,2008-04-24
0.0,2008-04-25
5.749819765613159,2008-04-26
70.70127048667199,2008-04-27
0.0,2008-04-28
1.9229012645079828,2008-04-29
0.0,2008-04-30
5.978951572622607,2008-05-01
45.921016624356014,2008-05-02
52.80707053293203,2008-05-03
2.3834013580155915,2008-05-04
0.011120699697681728,2008-05-05
0.0,2008-05-06
0.0,2008-05-07
7.481541068334125,2008-05-08
22.623303140668018,2008-05-09
0.0,2008-05-10
9.139822764990996,2008-05-11
4.953632855568042,2008-05-12
26.670793920712857,2008-05-13
19.279292983976962,2008-05-14
0.282357104085365,2008-05-15
24.4111083007227,2008-05-16
5.311299871051432,2008-05-17
12.128483821886618,2008-05-18
17.263820063777835,2008-05-19
0.5560502080365051,2008-05-20
22.223027844686282,2008-05-21
29.959412063725853,2008-05-22
23.78609127925731,2008-05-23
46.06923151619855,2008-05-24
32.2554463386084,2008-05-25
26.658038660306428,2008-05-26
14.242566496375424,2008-05-27
48.58828649481009,2008-05-28
20.197016247083265,2008-05-29
17.292523120821222,2008-05-30
17.43175121161542,2008-05-31
22.958829893454137,2008-06-01
43.25066545625188,2008-06-02
28.836950547630853,2008-06-03
0.0,2008-06-04
0.0,2008-06-05
0.0,2008-06-06
30.677430790877914,2008-06-07
0.0,2008-06-08
25.134493166994652,2008-06-09
43.12363481202951,2008-06-10
23.164587259152555,2008-06-11
6.659328481853168,2008-06-12
0.0,2008-06-13
8.2896186657132,2008-06-14
13.416802584620083,2008-06-15
36.27618990363299,2008-06-16
4.368081923647141,2008-06-17
0.0,2008-06-18
0.0,2008-06-19
54.87920268776873,2008-06-20
39.07517579855195,2008-06-21
0.5359283296779048,2008-06-22
3.928617020793823,2008-06-23
0.034503148049910656,2008-06-24
17.336379545488494,2008-06-25
0.0,2008-06-26
76.39244864120467,2008-06-27
23.336964542850072,2008-06-28
12.037122194195106,2008-06-29
0.0,2008-06-30
7.677863716089032,2008-07-01
2.091583172737129,2008-07-02
0.0,2008-07-03
20.70601233886459,2008-07-04
0.0,2008-07-05
0.0,2008-07-06
4.205911255762871,2008-07-07
10.83785943819934,2008-07-08
63.93602272692684,2008-07-09
7.6518780133918565,2008-07-10
0.0,2008-07-11
2.5619853647204525,2008-07-12
3.4986336625640586,2008-07-13
41.4115044977846,2008-07-14
26.02133973508634,2008-07-15
0.0,2008-07-16
0.0,2008-07-17
14.463756958847696,2008-07-18
79.80325501314825,2008-07-19
0.0,2008-07-20
43.138678324538425,2008-07-21
2.667639973080369,2008-07-22
0.0,2008-07-23
13.505957070410938,2008-07-24
26.891999045949056,2008-07-25
22.417490087840246,2008-07-26
1.165291713499803,2008-07-27
9.364266590104306,2008-07-28
25.23647269181911,2008-07-29
19.222917645374636,2008-07-30
7.622952573552835,2008-07-31
0.29842159330462803,2008-08-01
25.894297181941116,2008-08-02
0.0,2008-08-03
25.894297181941116,2008-08-04
0.0,2008-08-05
29.768517356428852,2008-08-06
0.0,2008-08-07
0.0,2008-08-08
17.688742453631356,2008-08-09
0.0,2008-08-10
10.741202319519765,2008-08-11
0.14081063881913802,2008-08-12
7.417503180427538,2008-08-13
5.717242063734664,2008-08-14
5.167331526196318,2008-08-15
0.0,2008-08-16
5.510280943149469,2008-08-17
16.930841867644123,2008-08-18
46.04112144595546,2008-08-19
0.0,2008-08-20
7.6579344456993965,2008-08-21
14.342688999759538,2008-08-22
24.481348819228042,2008-08-23
31.762837141531246,2008-08-24
4.600040267124162,2008-08-25
0.2382067273326901,2008-08-26
0.0,2008-08-27
21.09725483563577,2008-08-28
4.77987749922834,2008-08-29
20.295471739488296,2008-08-30
0.0,2008-08-31
0.33092099642931067,2008-09-01
3.064555405837731,2008-09-02
0.0,2008-09-03
30.142289869579,2008-09-04
18.493367328878087,2008-09-05
14.914351683482453,2008-09-06
16.07439555064189,2008-09-07
1.3922780991149948,2008-09-08
2.018897461665815,2008-09-09
0.0,2008-09-10
0.0,2008-09-11
22.96200216725208,2008-09-12
0.0,2008-09-13
39.13616398670926,2008-09-14
0.1551406893735292,2008-09-15
0.0,2008-09-16
8.838476406798025,2008-09-17
0.0,2008-09-18
47.32252729201254,2008-09-19
0.0,2008-09-20
0.0,2008-09-21
55.73047545826777,2008-09-22
8.729295119895356,2008-09-23
0.0,2008-09-24
45.402631776411205,2008-09-25
2.09861672602123,2008-09-26
4.769005366353488,2008-09-27
0.46219689731370206,2008-09-28
29.172674165445994,2008-09-29
0.06559561701835993,2008-09-30
6.346362002316317,2008-10-01
9.717910180827534,2008-10-02
0.0,2008-10-03
3.1142978728885993,2008-10-04
27.821823592817925,2008-10-05
21.069081299973448,2008-10-06
32.891862265933526,2008-10-07
0.0,2008-10-08
0.0,2008-10-09
0.0,2008-10-10
15.113660319700015,2008-10-11
21.98672257115752,2008-10-12
10.9229733429199,2008-10-13
36.53334414720911,2008-10-14
0.4672946880299866,2008-10-15
4.745779832935761,2008-10-16
19.38145542243011,2008-10-17
5.281075470086322,2008-10-18
6.584563298413121,2008-10-19
12.482939244769884,2008-10-20
20.353123394906717,2008-10-21
15.081172809572202,2008-10-22
0.35749704856884584,2008-10-23
14.33150310925373,2008-10-24
1.5969309565660388,2008-10-25
15.678314715225802,2008-10-26
30.443689467776025,2008-10-27
6.335843502676015,2008-10-28
0.0,2008-10-29
