value,date
0.0,2007-01-01
0.0,2007-01-02
0.0,2007-01-03
6.525184622178794,2007-01-04
0.0,2007-01-05
0.0,2007-01-06
0.0,2007-01-07
14.36416235632356,2007-01-08
0.0,2007-01-09
0.0,2007-01-10
0.0,2007-01-11
0.0,2007-01-12
7.138202621770209,2007-01-13
0.0,2007-01-14
0.0,2007-01-15
0.675238524412531,2007-01-16
0.7385844944627327,2007-01-17
0.0,2007-01-18
0.0,2007-01-19
0.0,2007-01-20
0.0,2007-01-21
0.0,2007-01-22
0.0,2007-01-23
0.0,2007-01-24
5.862040673315829,2007-01-25
10.981764340063632,2007-01-26
0.0,2007-01-27
0.0,2007-01-28
0.0,2007-01-29
0.0,2007-01-30
0.0,2007-01-31
0.0,2007-02-01
0.0,2007-02-02
0.0,2007-02-03
0.0,2007-02-04
0.0,2007-02-05
0.0,2007-02-06
0.0,2007-02-07
0.0,2007-02-08
3.2372907376455213,2007-02-09
4.088576423854687,2007-02-10
0.0,2007-02-11
0.0,2007-02-12
0.4431007958670789,2007-02-13
3.994805688534721,2007-02-14
0.019881819386688152,2007-02-15
5.884510438709705,2007-02-16
0.0,2007-02-17
1.388987548890559,2007-02-18
0.0,2007-02-19
0.0,2007-02-20
0.0,2007-02-21
0.0,2007-02-22
0.0,2007-02-23
0.0,2007-02-24
2.413244435117143,2007-02-25
3.8620882719615577,2007-02-26
0.0,2007-02-27
0.0,2007-02-28
0.7134654828669778,2007-03-01
0.0,2007-03-02
0.0,2007-03-03
3.81058972081624,2007-03-04
6.961809861777422,2007-03-05
0.0,2007-03-06
7.111290100761842,2007-03-07
8.209130423131787,2007-03-08
3.71839483173028,2007-03-09
0.0,2007-03-10
10.045279003625529,2007-03-11
0.0,2007-03-12
0.7710469882344303,2007-03-13
3.9471381242564574,2007-03-14
4.911848858001564,2007-03-15
4.362439010747356,2007-03-16
1.4541245059037682,2007-03-17
5.075983590934768,2007-03-18
0.41125399805799057,2007-03-19
10.80742195518616,2007-03-20
5.5877724093873855,2007-03-21
19.560501739799115,2007-03-22
0.24762265027955044,2007-03-23
1.615722365373661,2007-03-24
9.714076683650804,2007-03-25
3.821588552481495,2007-03-26
2.778026039658458,2007-03-27
4.434095193726985,2007-03-28
9.413576732822918,2007-03-29
4.46520104220338,2007-03-30
17.89659130641374,2007-03-31
0.0,2007-04-01
20.547497205074233,2007-04-02
10.107916851268781,2007-04-03
32.71963783590192,2007-04-04
0.7776893007265788,2007-04-05
5.93826854936443,2007-04-06
4.47015168738417,2007-04-07
19.420670182366667,2007-04-08
20.661939634648313,2007-04-09
12.40603719595655,2007-04-10
0.9216974774444893,2007-04-11
0.0,2007-04-12
0.0,2007-04-13
6.217265106553062,2007-04-14
1.7186309290125956,2007-04-15
0.0,2007-04-16
0.0,2007-04-17
7.504911925463321,2007-04-18
10.234840518818856,2007-04-19
22.46993151954937,2007-04-20
3.8571572349667393,2007-04-21
20.425841006912314,2007-04-22
8.91013479325805,2007-04-23
6.624202492390441,2007-04-24
18.109801391569913,2007-04-25
0.011364345411317565,2007-04-26
5.840411912061122,2007-04-27
1.2145009437230012,2007-04-28
12.589525904422548,2007-04-29
3.2437310714205676,2007-04-30
13.560157794799268,2007-05-01
0.0,2007-05-02
3.7859224845098653,2007-05-03
0.0,2007-05-04
14.238632095372566,2007-05-05
10.64804461573768,2007-05-06
19.839578362295438,2007-05-07
12.072338598876067,2007-05-08
3.359304695898884,2007-05-09
7.057325564352881,2007-05-10
0.0,2007-05-11
3.8824056332529855,2007-05-12
8.265475581096794,2007-05-13
1.2081636870834611,2007-05-14
11.352582674969236,2007-05-15
22.141082611031234,2007-05-16
7.6517653425355245,2007-05-17
19.726431492906976,2007-05-18
13.08822280184952,2007-05-19
22.749655087260766,2007-05-20
24.625255777334498,2007-05-21
18.678497487823368,2007-05-22
6.279121915004039,2007-05-23
15.282005677140258,2007-05-24
10.158802108893235,2007-05-25
22.957082260940243,2007-05-26
6.97154230346447,2007-05-27
16.959184820896642,2007-05-28
14.360555481535824,2007-05-29
4.119899306466319,2007-05-30
7.296178422414583,2007-05-31
16.472820525453066,2007-06-01
6.706617756584147,2007-06-02
5.603962547752326,2007-06-03
0.2908132934093981,2007-06-04
20.737372686955474,2007-06-05
0.9804570442633677,2007-06-06
0.03373995190294156,2007-06-07
3.4171217996377314,2007-06-08
9.8891494988304,2007-06-09
0.0,2007-06-10
0.0,2007-06-11
0.0,2007-06-12
0.6316997927867272,2007-06-13
0.0,2007-06-14
0.42984450126259277,2007-06-15
0.0,2007-06-16
0.0,2007-06-17
3.550779524842934,2007-06-18
4.368259053121477,2007-06-19
5.839585245281049,2007-06-20
0.0,2007-06-21
2.3394382225281283,2007-06-22
0.0,2007-06-23
0.23527703359682361,2007-06-24
0.0,2007-06-25
0.9185405743451877,2007-06-26
2.240568975451459,2007-06-27
0.0,2007-06-28
5.946946496175102,2007-06-29
4.690012869045886,2007-06-30
0.0,2007-07-01
0.0,2007-07-02
0.0,2007-07-03
0.0,2007-07-04
0.0,2007-07-05
0.0,2007-07-06
0.0,2007-07-07
11.600969256158189,2007-07-08
13.126183507557439,2007-07-09
6.125878461678659,2007-07-10
4.277898616226737,2007-07-11
2.2500734583296733,2007-07-12
2.9097202778409397,2007-07-13
3.969542914849324,2007-07-14
3.778234820789901,2007-07-15
1.400573964121462,2007-07-16
9.825993760832981,2007-07-17
12.704686819382024,2007-07-18
0.0,2007-07-19
21.735916183038768,2007-07-20
8.81703109633576,2007-07-21
3.504109880553916,2007-07-22
14.312573548345785,2007-07-23
13.127218994846784,2007-07-24
5.8528959652310855,2007-07-25
1.4236204290309775,2007-07-26
10.259630126962527,2007-07-27
9.770821926089056,2007-07-28
0.0,2007-07-29
0.33917855171773004,2007-07-30
0.33917855171773004,2007-07-31
2.4707652567082,2007-08-01
0.9814370872097908,2007-08-02
2.676653176513195,2007-08-03
4.3252639364961905,2007-08-04
8.5427268752344,2007-08-05
8.55945643148583,2007-08-06
14.928459016812614,2007-08-07
0.591971657225275,2007-08-08
0.0,2007-08-09
0.0,2007-08-10
10.908617107115287,2007-08-11
0.0,2007-08-12
11.248686311262826,2007-08-13
10.785154660239556,2007-08-14
3.7379224209692476,2007-08-15
10.332212826742078,2007-08-16
12.503116857325917,2007-08-17
14.303679310867519,2007-08-18
7.5289836636752225,2007-08-19
7.307856428619238,2007-08-20
0.08679893204664461,2007-08-21
20.03949918026216,2007-08-22
0.0,2007-08-23
6.07297372016101,2007-08-24
20.782480491137974,2007-08-25
4.491050208767011,2007-08-26
5.9534345749910536,2007-08-27
2.6285463071617916,2007-08-28
23.14292187303792,2007-08-29
6.895901378728533,2007-08-30
8.190889086495536,2007-08-31
8.337226958081603,2007-09-01
0.0,2007-09-02
7.6876180578202415,2007-09-03
1.0845034675486522,2007-09-04
8.077625743374218,2007-09-05
0.0,2007-09-06
17.623806190533646,2007-09-07
12.84401529433956,2007-09-08
2.789866351671408,2007-09-09
0.0,2007-09-10
0.9246015937130624,2007-09-11
0.0,2007-09-12
0.0,2007-09-13
16.764666056888284,2007-09-14
11.008946474894671,2007-09-15
1.0026661210926968,2007-09-16
0.0,2007-09-17
7.373181805354957,2007-09-18
14.752205580701325,2007-09-19
13.020183250417753,2007-09-20
14.186411427475871,2007-09-21
0.0,2007-09-22
6.9115329990624685,2007-09-23
6.953465507856372,2007-09-24
16.065365520323105,2007-09-25
9.54602855954209,2007-09-26
0.8372573905947438,2007-09-27
14.38498571381339,2007-09-28
0.2253341086648114,2007-09-29
11.704310484536293,2007-09-30
22.61139740897553,2007-10-01
0.0,2007-10-02
15.695944176091867,2007-10-03
0.0,2007-10-04
10.705925310113805,2007-10-05
8.462467923494172,2007-10-06
8.226845417990292,2007-10-07
11.987954639397245,2007-10-08
36.61146402310454,2007-10-09
0.20093206712842596,2007-10-10
9.812041219442817,2007-10-11
10.417686578980819,2007-10-12
0.0,2007-10-13
5.911278013792114,2007-10-14
2.2401401621808392,2007-10-15
0.0,2007-10-16
10.281914311703186,2007-10-17
34.7959801737233,2007-10-18
15.603280346848877,2007-10-19
2.98188235632245,2007-10-20
1.5712344152260247,2007-10-21
0.0,2007-10-22
19.385369847498755,2007-10-23
24.0233771891738,2007-10-24
0.0,2007-10-25
0.0,2007-10-26
29.337455064514764,2007-10-27
0.0,2007-10-28
8.635254050703054,2007-10-29
12.551582562907965,2007-10-30
23.270741516156775,2007-10-31
12.404388700755957,2007-11-01
16.127510074501032,2007-11-02
0.053155093751721165,2007-11-03
3.0468857756642183,2007-11-04
0.5397321881176589,2007-11-05
4.5573847295617,2007-11-06
0.0,2007-11-07
0.29585553622081984,2007-11-08
32.82760136818891,2007-11-09
0.0,2007-11-10
6.435758356933088,2007-11-11
0.6137322851463619,2007-11-12
9.692761491406248,2007-11-13
0.24519122433057544,2007-11-14
0.0,2007-11-15
0.0,2007-11-16
11.021307678925085,2007-11-17
0.08476863454883878,2007-11-18
0.0,2007-11-19
7.708617476157474,2007-11-20
0.0,2007-11-21
4.817799340181269,2007-11-22
16.956252306258612,2007-11-23
6.090945761043205,2007-11-24
5.134986779037106,2007-11-25
3.1333105740390645,2007-11-26
5.605528298026782,2007-11-27
4.427691336627391,2007-11-28
5.240310641765816,2007-11-29
0.31120981084713845,2007-11-30
3.113614511249147,2007-12-01
0.0,2007-12-02
0.0,2007-12-03
0.0,2007-12-04
0.0,2007-12-05
0.0,2007-12-06
0.923768868726067,2007-12-07
0.0,2007-12-08
0.0,2007-12-09
0.0,2007-12-10
0.0,2007-12-11
0.0,2007-12-12
0.16623121134908936,2007-12-13
