value,LastDayWeek
28.71625314160717,2007-01-06
26.014823211730477,2007-01-13
24.001816017921954,2007-01-20
27.88880179491618,2007-01-27
31.454891371756922,2007-02-03
30.483763415300263,2007-02-10
30.3068052848337,2007-02-17
29.73905788053697,2007-02-24
30.62776262591992,2007-03-03
29.799988247462164,2007-03-10
30.987158726908287,2007-03-17
29.596555029476832,2007-03-24
28.315131912961284,2007-03-31
28.046363532636885,2007-04-07
29.252952581826143,2007-04-14
31.48896433458446,2007-04-21
27.34027772115768,2007-04-28
29.58023458717179,2007-05-05
30.86797920915768,2007-05-12
28.207738494928513,2007-05-19
27.89352874892697,2007-05-26
28.476395880048404,2007-06-02
30.269849941927056,2007-06-09
31.619711658457312,2007-06-16
28.492909606400797,2007-06-23
29.05934799931695,2007-06-30
30.962986401197416,2007-07-07
28.909676589675833,2007-07-14
32.964987387923365,2007-07-21
31.741194838335208,2007-07-28
29.725149875547825,2007-08-04
29.40755240915792,2007-08-11
29.980242418294882,2007-08-18
28.98817077040963,2007-08-25
26.849832704513226,2007-09-01
27.92171466129015,2007-09-08
30.467285141669127,2007-09-15
29.418544287656925,2007-09-22
28.657201511116984,2007-09-29
30.728893202890614,2007-10-06
27.473170124511906,2007-10-13
27.044498269658533,2007-10-20
28.905850470159667,2007-10-27
25.941805564525882,2007-11-03
25.9896881712668,2007-11-10
27.515226578703096,2007-11-17
27.30497684156101,2007-11-24
26.82870410854008,2007-12-01
25.572563284795965,2007-12-08
25.599539343146393,2007-12-15
25.911280683472096,2007-12-22
26.1771665527034,2007-12-29
25.181235154834308,2008-01-05
24.53984229823442,2008-01-12
27.107102734873653,2008-01-19
28.023188917489186,2008-01-26
27.318752266121127,2008-02-02
27.264412756839757,2008-02-09
27.11438856920964,2008-02-16
24.556350491891443,2008-02-23
28.67018352771832,2008-03-01
26.88719121491915,2008-03-08
27.699878740022978,2008-03-15
27.13182253709738,2008-03-22
27.396762254393764,2008-03-29
27.96467809307826,2008-04-05
28.15978648311704,2008-04-12
29.725476174354906,2008-04-19
29.660930354628142,2008-04-26
28.32914389872842,2008-05-03
29.61901564437314,2008-05-10
27.533000531369712,2008-05-17
27.81658502756576,2008-05-24
27.605840639386262,2008-05-31
29.651296815738398,2008-06-07
28.09210233597134,2008-06-14
29.325460919947904,2008-06-21
27.406129581338806,2008-06-28
29.362895695475963,2008-07-05
26.038559343766362,2008-07-12
28.756023063221022,2008-07-19
27.583774066346944,2008-07-26
26.991099669940354,2008-08-02
28.7322628531671,2008-08-09
26.690685452136616,2008-08-16
29.37785527857462,2008-08-23
28.898579955934974,2008-08-30
31.110482339154203,2008-09-06
32.07849873875271,2008-09-13
29.719595358214082,2008-09-20
31.023326381792863,2008-09-27
29.88917668055962,2008-10-04
28.20559853307734,2008-10-11
28.333991574529104,2008-10-18
27.03349724840104,2008-10-25
27.912660182294935,2008-11-01
27.756052643499693,2008-11-08
27.379549986142177,2008-11-15
26.986594773893383,2008-11-22
26.928581406959232,2008-11-29
25.86845661103774,2008-12-06
26.62697332026378,2008-12-13
25.358238023617343,2008-12-20
24.43729995846556,2008-12-27
24.417516006019103,2009-01-03
24.741317002665177,2009-01-10
26.71746836783503,2009-01-17
25.905614689880768,2009-01-24
27.458923888005167,2009-01-31
26.402135160411312,2009-02-07
25.48805102632023,2009-02-14
25.24327013277398,2009-02-21
25.97403321470424,2009-02-28
27.406570193599038,2009-03-07
27.406570193599038,2009-03-14
27.406570193599038,2009-03-21
27.406570193599038,2009-03-28
27.070282032651715,2009-04-04
27.643454527112187,2009-04-11
26.316165417789286,2009-04-18
27.570195796234163,2009-04-25
27.570195796234163,2009-05-02
28.132046054606413,2009-05-09
27.806768639875603,2009-05-16
26.913378394663376,2009-05-23
29.616769612651144,2009-05-30
29.520555455111325,2009-06-06
26.26396261075038,2009-06-13
28.300902395663563,2009-06-20
30.788978481950714,2009-06-27
29.553802033309726,2009-07-04
28.610850608213138,2009-07-11
29.38057112721185,2009-07-18
31.46678824597788,2009-07-25
30.596423453287226,2009-08-01
29.700583488624922,2009-08-08
30.694607210806378,2009-08-15
26.729506235580594,2009-08-22
30.956338831828088,2009-08-29
31.220336572985026,2009-09-05
30.813071441636485,2009-09-12
31.47211421057383,2009-09-19
30.002201829885518,2009-09-26
33.32212034620077,2009-10-03
32.689478762137696,2009-10-10
30.59756810608215,2009-10-17
30.373363081614936,2009-10-24
29.246695528053554,2009-10-31
28.380325811949255,2009-11-07
29.320455996760746,2009-11-14
27.450971414684716,2009-11-21
30.018543541102126,2009-11-28
29.506857638575248,2009-12-05
27.078927621887967,2009-12-12
26.695191765200228,2009-12-19
28.45942802397457,2009-12-26
29.24120725823136,2010-01-02
30.729792688551914,2010-01-09
30.22721199933891,2010-01-16
32.645306734041974,2010-01-23
28.959597731028754,2010-01-30
30.880601416796075,2010-02-06
31.576369627433813,2010-02-13
28.329795266581907,2010-02-20
24.119816385220243,2010-02-27
29.714001255049677,2010-03-06
28.97879762731608,2010-03-13
28.731182197833874,2010-03-20
32.3002640251261,2010-03-27
31.182107893153084,2010-04-03
30.96935260362721,2010-04-10
30.96935260362721,2010-04-17
32.8499426298527,2010-04-24
32.34323357893952,2010-05-01
30.537208376773,2010-05-08
31.193593370001427,2010-05-15
28.905874585234475,2010-05-22
30.815663278345674,2010-05-29
31.56044915612864,2010-06-05
28.614447752132595,2010-06-12
28.808108592915854,2010-06-19
28.58538811555099,2010-06-26
29.57328309259746,2010-07-03
27.779592912740537,2010-07-10
26.27315461745787,2010-07-17
29.975714765571386,2010-07-24
29.880903152957085,2010-07-31
30.615258878968884,2010-08-07
30.357690960384815,2010-08-14
30.948054680418256,2010-08-21
30.62885888553037,2010-08-28
28.443725826307816,2010-09-04
30.626147012380763,2010-09-11
26.561460182251547,2010-09-18
27.96955269334592,2010-09-25
26.45574956524413,2010-10-02
28.77857716392604,2010-10-09
29.591556375759,2010-10-16
28.234484372842633,2010-10-23
26.120815095275372,2010-10-30
28.963157592376113,2010-11-06
27.01036969880601,2010-11-13
27.872544989735466,2010-11-20
25.207894760351326,2010-11-27
25.090802001576314,2010-12-04
26.495798694260674,2010-12-11
25.599742732703792,2010-12-18
25.544379730765154,2010-12-25
26.503142866181722,2011-01-01
25.15688780266779,2011-01-08
25.225575833068056,2011-01-15
24.970543209859017,2011-01-22
25.591153402697635,2011-01-29
26.717322093651838,2011-02-05
