value,LastDayWeek
30.499987466715954,2007-01-06
32.67914374017442,2007-01-13
31.51561175400864,2007-01-20
33.214660202826096,2007-01-27
34.922635640515026,2007-02-03
34.41974456319291,2007-02-10
33.1473073637222,2007-02-17
33.448447971738176,2007-02-24
34.14034784363154,2007-03-03
36.47669336720418,2007-03-10
32.19663625968982,2007-03-17
27.555227339557554,2007-03-24
29.014301506037295,2007-03-31
29.356976385697262,2007-04-07
29.095459713377945,2007-04-14
27.005056157090458,2007-04-21
29.900946629922153,2007-04-28
31.91582739113729,2007-05-05
29.45959586656988,2007-05-12
28.487996937952754,2007-05-19
24.485535130441583,2007-05-26
19.000432994573234,2007-06-02
25.41617400754411,2007-06-09
26.089344462158078,2007-06-16
25.811627415458968,2007-06-23
25.811627415458968,2007-06-30
26.22917348164853,2007-07-07
26.185302349584983,2007-07-14
27.783620388741216,2007-07-21
28.500727346519664,2007-07-28
28.5603857470282,2007-08-04
29.33954004108917,2007-08-11
29.66389657038943,2007-08-18
30.590063719488615,2007-08-25
30.58520838935264,2007-09-01
28.3587401414218,2007-09-08
30.003775470893824,2007-09-15
24.196733063052687,2007-09-22
28.01703205091221,2007-09-29
28.81757093715271,2007-10-06
28.397880661924745,2007-10-13
26.313621863675287,2007-10-20
28.121034091646088,2007-10-27
29.375837143809633,2007-11-03
29.486257388596048,2007-11-10
29.191844035257642,2007-11-17
29.684337400834888,2007-11-24
29.597377380477106,2007-12-01
26.068611614977407,2007-12-08
30.02500597494505,2007-12-15
30.37196660355224,2007-12-22
29.54709065505626,2007-12-29
27.469002473587658,2008-01-05
28.813878642492092,2008-01-12
30.348136966123313,2008-01-19
32.16136974500087,2008-01-26
31.51924887430034,2008-02-02
32.88412026777348,2008-02-09
32.97647150585745,2008-02-16
33.37982995701359,2008-02-23
30.176582436940368,2008-03-01
36.138423190180454,2008-03-08
34.1679109709711,2008-03-15
30.786735467969713,2008-03-22
33.20532685015685,2008-03-29
33.45160726384451,2008-04-05
33.15277239151763,2008-04-12
33.15277239151763,2008-04-19
33.15277239151763,2008-04-26
31.239826405009843,2008-05-03
29.196757781819006,2008-05-10
28.450168214081437,2008-05-17
27.75024201867152,2008-05-24
28.047569683716922,2008-05-31
28.237083958112578,2008-06-07
28.627280905778996,2008-06-14
28.335248145227467,2008-06-21
26.892638154487972,2008-06-28
26.076995682438426,2008-07-05
26.076995682438426,2008-07-12
26.73430752156466,2008-07-19
23.747050292478757,2008-07-26
26.727729726988287,2008-08-02
27.69382891145363,2008-08-09
27.238183533356544,2008-08-16
26.301779410392214,2008-08-23
27.009855467741982,2008-08-30
25.353101623887387,2008-09-06
29.94374249588388,2008-09-13
30.323664437267787,2008-09-20
27.106904698210432,2008-09-27
30.51332474921068,2008-10-04
29.022011403979516,2008-10-11
27.13763955967845,2008-10-18
26.031831758906346,2008-10-25
29.76555610003607,2008-11-01
29.54388951980378,2008-11-08
29.470033507016815,2008-11-15
26.70279962180778,2008-11-22
25.3084069566996,2008-11-29
26.93878265540922,2008-12-06
23.643023524692378,2008-12-13
27.799674094532943,2008-12-20
29.09111319974531,2008-12-27
30.144631049445277,2009-01-03
31.559171880252173,2009-01-10
31.991347433703236,2009-01-17
30.191460169040237,2009-01-24
27.497171508759436,2009-01-31
