value,LastDayWeek
31.544847512647763,2007-01-06
32.84203861727521,2007-01-13
32.18097958765135,2007-01-20
32.14046353553754,2007-01-27
32.51694278540891,2007-02-03
35.58758893478138,2007-02-10
35.32125814935285,2007-02-17
37.46212882993861,2007-02-24
35.57753126997871,2007-03-03
34.626099662836396,2007-03-10
34.90852182975214,2007-03-17
35.337432756470854,2007-03-24
36.28558869122561,2007-03-31
35.54192417040776,2007-04-07
33.49215257497163,2007-04-14
31.473440046612602,2007-04-21
30.910497252152425,2007-04-28
30.261747092912845,2007-05-05
32.532102784608774,2007-05-12
30.92699020132765,2007-05-19
30.0042330698527,2007-05-26
30.179365842331812,2007-06-02
30.599553657265556,2007-06-09
29.588072270603764,2007-06-16
27.05155845837525,2007-06-23
27.40734884773345,2007-06-30
29.168117287081152,2007-07-07
29.560896736939906,2007-07-14
26.675163904504547,2007-07-21
27.9452017674696,2007-07-28
30.556385209564173,2007-08-04
31.490970234282845,2007-08-11
31.02607021334273,2007-08-18
30.265287204452306,2007-08-25
28.67335450506555,2007-09-01
30.292653304857684,2007-09-08
30.589052249822497,2007-09-15
29.96655329160987,2007-09-22
30.90407711661035,2007-09-29
30.953185076696055,2007-10-06
29.90884816463053,2007-10-13
31.510441088023565,2007-10-20
28.71607129245466,2007-10-27
30.356963930532594,2007-11-03
28.968457570200844,2007-11-10
29.497587435381167,2007-11-17
29.096789322569702,2007-11-24
29.426616485428333,2007-12-01
30.700431945178398,2007-12-08
30.66012997945999,2007-12-15
30.15653635568061,2007-12-22
30.762974172285066,2007-12-29
31.379574679419143,2008-01-05
30.219799641619097,2008-01-12
31.2936463029633,2008-01-19
32.39183012294424,2008-01-26
32.34511432380406,2008-02-02
34.04823306152921,2008-02-09
33.5814248682389,2008-02-16
34.43054183718235,2008-02-23
34.171389190720944,2008-03-01
36.65080055871562,2008-03-08
36.61452059784664,2008-03-15
34.73017249160599,2008-03-22
34.693663941167095,2008-03-29
36.4128990855644,2008-04-05
37.68880230246883,2008-04-12
38.59712989656758,2008-04-19
37.20752819208564,2008-04-26
29.16426643911367,2008-05-03
30.562045214710057,2008-05-10
30.983170380318615,2008-05-17
30.126005430163282,2008-05-24
30.2853555416448,2008-05-31
29.31321234948238,2008-06-07
27.418349514035423,2008-06-14
28.664872831243876,2008-06-21
29.60976096532077,2008-06-28
28.629732958080087,2008-07-05
29.4519108229039,2008-07-12
29.248333021975096,2008-07-19
30.68842978989897,2008-07-26
29.93807698638756,2008-08-02
29.351862818534617,2008-08-09
29.007330035924024,2008-08-16
29.923525508045177,2008-08-23
30.695589972713254,2008-08-30
30.430353621381272,2008-09-06
29.885498564269295,2008-09-13
30.790824254088694,2008-09-20
29.43326186368247,2008-09-27
29.583118260597733,2008-10-04
29.455685270345548,2008-10-11
27.39416795160469,2008-10-18
26.664260983851523,2008-10-25
30.231433453564886,2008-11-01
30.130471862447525,2008-11-08
28.87370909347405,2008-11-15
29.883038670297033,2008-11-22
27.71662998903264,2008-11-29
27.745768567199402,2008-12-06
29.45313641987703,2008-12-13
29.858742868945633,2008-12-20
31.749442349884816,2008-12-27
29.955156149844292,2009-01-03
30.80765364064977,2009-01-10
30.40753572101492,2009-01-17
32.14044386737769,2009-01-24
31.891177971636175,2009-01-31
32.72319681295682,2009-02-07
34.12244756863697,2009-02-14
33.55470596679608,2009-02-21
34.473325082750115,2009-02-28
35.51135546471219,2009-03-07
35.20884568959171,2009-03-14
37.824295302055795,2009-03-21
37.89966753256071,2009-03-28
36.59362254433567,2009-04-04
37.62304319343753,2009-04-11
37.44119805719391,2009-04-18
37.82240308296489,2009-04-25
34.86763718778644,2009-05-02
32.710896906841775,2009-05-09
30.127526530369625,2009-05-16
29.42259158139003,2009-05-23
30.283621047376364,2009-05-30
31.2333587290071,2009-06-06
29.88358051684758,2009-06-13
29.720889409459797,2009-06-20
30.50397262425697,2009-06-27
28.82558835581336,2009-07-04
30.514519075384648,2009-07-11
29.131649345720778,2009-07-18
27.553717469808646,2009-07-25
31.074829520672232,2009-08-01
31.260378042158504,2009-08-08
27.57659118712117,2009-08-15
28.95977497759323,2009-08-22
28.636321804535747,2009-08-29
28.97257269484907,2009-09-05
29.183429665565377,2009-09-12
27.838577378115797,2009-09-19
30.450361481293577,2009-09-26
30.59533288889299,2009-10-03
30.395236689366907,2009-10-10
30.954554733049644,2009-10-17
29.406147915301272,2009-10-24
29.367609362835076,2009-10-31
28.96291700945875,2009-11-07
29.695345359347865,2009-11-14
26.96544891148898,2009-11-21
28.519335577336868,2009-11-28
29.470027244163933,2009-12-05
30.435414677048108,2009-12-12
31.25220418658433,2009-12-19
31.97837355441242,2009-12-26
30.900106823288468,2010-01-02
32.262358493950636,2010-01-09
34.0889473584405,2010-01-16
33.679641059713376,2010-01-23
35.51313398844372,2010-01-30
34.6475455534093,2010-02-06
36.554884412609745,2010-02-13
34.46531450582739,2010-02-20
34.66931764705885,2010-02-27
35.41432747907181,2010-03-06
35.24211494128876,2010-03-13
35.24211494128876,2010-03-20
34.934747566693694,2010-03-27
35.2480274579424,2010-04-03
33.73402778552117,2010-04-10
32.51601825452541,2010-04-17
31.896916706129996,2010-04-24
30.951444747622826,2010-05-01
31.404417938765288,2010-05-08
30.704386064371867,2010-05-15
28.984637754752775,2010-05-22
31.272132205709138,2010-05-29
29.44709722520295,2010-06-05
28.93894572452133,2010-06-12
27.178202281047827,2010-06-19
29.533787462518625,2010-06-26
28.475361005834202,2010-07-03
28.40461233162472,2010-07-10
27.961537486540077,2010-07-17
27.540114090558582,2010-07-24
28.210902973792134,2010-07-31
28.253296344771325,2010-08-07
29.153242393157903,2010-08-14
29.89959728046037,2010-08-21
28.932216115377233,2010-08-28
30.340920830292387,2010-09-04
29.461237231309276,2010-09-11
31.270031005411624,2010-09-18
26.461746157107694,2010-09-25
30.07000737574336,2010-10-02
30.287543355396945,2010-10-09
29.49617283596135,2010-10-16
28.543884622754966,2010-10-23
28.62536918221834,2010-10-30
31.649365378251307,2010-11-06
27.874254213263914,2010-11-13
27.97112767552886,2010-11-20
28.856374600489,2010-11-27
29.036692832380645,2010-12-04
27.518482267914003,2010-12-11
26.803288494747772,2010-12-18
26.918273152317404,2010-12-25
29.489719162795897,2011-01-01
27.494728743477054,2011-01-08
28.914382094670703,2011-01-15
28.665450277548945,2011-01-22
30.36284785762251,2011-01-29
30.991034590060064,2011-02-05
31.469324749373747,2011-02-12
32.47132041639786,2011-02-19
33.89459988053037,2011-02-26
33.7330546678129,2011-03-05
31.599620495294097,2011-03-12
31.60482580131826,2011-03-19
30.2522630674578,2011-03-26
33.19434006067661,2011-04-02
32.30993514697333,2011-04-09
30.968939226892246,2011-04-16
30.729078812546724,2011-04-23
32.67214094567479,2011-04-30
29.27265816382752,2011-05-07
30.951235930946616,2011-05-14
29.534080532558903,2011-05-21
31.070697633073905,2011-05-28
28.22513614215909,2011-06-04
30.19800514919708,2011-06-11
29.026141546002883,2011-06-18
27.138273751997556,2011-06-25
27.263595280131987,2011-07-02
28.363903207851042,2011-07-09
28.74581192820296,2011-07-16
28.39032449998097,2011-07-23
29.752443641595182,2011-07-30
29.922918150710093,2011-08-06
28.175385624310927,2011-08-13
30.878439774954796,2011-08-20
28.542617239439867,2011-08-27
30.52952095564825,2011-09-03
27.06015268474781,2011-09-10
29.591053783076216,2011-09-17
31.566414072377263,2011-09-24
30.663589913038216,2011-10-01
29.88873775786813,2011-10-08
30.96943141762221,2011-10-15
31.23083002290076,2011-10-22
31.896633063564995,2011-10-29
29.580017629156632,2011-11-05
28.77418662861914,2011-11-12
27.602252342133397,2011-11-19
28.450624254901584,2011-11-26
26.87007642634686,2011-12-03
26.993488583017662,2011-12-10
28.9262079022412,2011-12-17
28.781887703507465,2011-12-24
26.986569393934072,2011-12-31
27.78033421755927,2012-01-07
28.342921860107538,2012-01-14
30.781076382890124,2012-01-21
30.89600964208351,2012-01-28
31.081950398075573,2012-02-04
32.017009011463884,2012-02-11
32.519853883058694,2012-02-18
34.25290806911807,2012-02-25
34.7330537137152,2012-03-03
37.28561703825096,2012-03-10
38.584395151825625,2012-03-17
37.37803740425212,2012-03-24
35.90507715561771,2012-03-31
35.67679809015259,2012-04-07
35.67679809015259,2012-04-14
33.34771492777261,2012-04-21
32.40557776394452,2012-04-28
33.89188403299725,2012-05-05
32.56593447704801,2012-05-12
29.515858993538306,2012-05-19
28.541993723058454,2012-05-26
29.972167840128236,2012-06-02
28.70718865936149,2012-06-09
29.376081445305633,2012-06-16
28.66635388348388,2012-06-23
25.474769192458297,2012-06-30
29.893840396273344,2012-07-07
27.88809884749902,2012-07-14
28.968343009005206,2012-07-21
28.027491602524808,2012-07-28
28.535855274764394,2012-08-04
30.184297432854834,2012-08-11
29.03568495355381,2012-08-18
29.599187470046083,2012-08-25
28.7998445363036,2012-09-01
30.442180533500995,2012-09-08
31.24498056820084,2012-09-15
30.45028800829005,2012-09-22
29.366524255996108,2012-09-29
29.59270919109852,2012-10-06
30.237487062662865,2012-10-13
29.593698311731057,2012-10-20
31.171932850376034,2012-10-27
29.83569523229383,2012-11-03
28.803470491322365,2012-11-10
30.476701332736486,2012-11-17
29.043627206421633,2012-11-24
30.1550695837605,2012-12-01
29.630226465375948,2012-12-08
29.49050503923362,2012-12-15
30.392637334505896,2012-12-22
29.10989690997007,2012-12-29
30.56828393982372,2013-01-05
33.184026280268995,2013-01-12
31.971379047633253,2013-01-19
34.59292351615649,2013-01-26
33.39935468884631,2013-02-02
33.05632076335074,2013-02-09
33.187849233802325,2013-02-16
35.98149987985518,2013-02-23
34.56624740841865,2013-03-02
35.77316347639677,2013-03-09
36.33975513590816,2013-03-16
37.5274101663657,2013-03-23
37.5274101663657,2013-03-30
37.235998267303046,2013-04-06
36.07061545435275,2013-04-13
36.07061545435275,2013-04-20
36.40117186358667,2013-04-27
36.8696790400353,2013-05-04
33.019673353439636,2013-05-11
29.72408461556148,2013-05-18
28.44928639582932,2013-05-25
30.764620859554316,2013-06-01
30.65517088708892,2013-06-08
30.012991578191453,2013-06-15
29.952279996219342,2013-06-22
31.181596016385377,2013-06-29
29.730861067563062,2013-07-06
28.332254102502947,2013-07-13
29.139477138809866,2013-07-20
28.93303824045216,2013-07-27
29.455317096546224,2013-08-03
27.953838887460442,2013-08-10
31.31940736311207,2013-08-17
30.629503206183283,2013-08-24
28.46639408077836,2013-08-31
29.852764271710356,2013-09-07
28.836178218353876,2013-09-14
27.017143568823826,2013-09-21
29.483593581149453,2013-09-28
31.089228422290347,2013-10-05
31.019757506390157,2013-10-12
31.803808219815036,2013-10-19
31.657271971717115,2013-10-26
31.064810607670797,2013-11-02
30.357226290406015,2013-11-09
29.602488211730265,2013-11-16
28.749172435566695,2013-11-23
28.211941631039856,2013-11-30
28.708202803462882,2013-12-07
30.90321169084683,2013-12-14
29.569976908103285,2013-12-21
31.600342496348272,2013-12-28
30.593434809595976,2014-01-04
31.83475324009773,2014-01-11
31.85702658323601,2014-01-18
32.751073661242565,2014-01-25
32.71406540386099,2014-02-01
33.57125015318392,2014-02-08
35.636047384021566,2014-02-15
35.44716324753211,2014-02-22
36.358378418011185,2014-03-01
37.76365927914655,2014-03-08
38.624904972240195,2014-03-15
37.44090624709957,2014-03-22
39.89973563043147,2014-03-29
37.008528514644674,2014-04-05
38.412275299435116,2014-04-12
36.71948417577096,2014-04-19
36.71948417577096,2014-04-26
32.971979559982195,2014-05-03
32.594193003319994,2014-05-10
31.382651921078182,2014-05-17
32.07507178547616,2014-05-24
31.886231051668666,2014-05-31
30.73289466832742,2014-06-07
30.89670767442181,2014-06-14
29.517727136163227,2014-06-21
27.541590924527302,2014-06-28
29.78679404219854,2014-07-05
31.08372982891853,2014-07-12
32.39987752242326,2014-07-19
32.07709114899014,2014-07-26
30.12960612834161,2014-08-02
31.303806071952035,2014-08-09
30.89385086169555,2014-08-16
29.26348534615763,2014-08-23
27.889927082539735,2014-08-30
28.02549708062731,2014-09-06
27.57062239072113,2014-09-13
27.621732837520593,2014-09-20
29.381470268925653,2014-09-27
31.63199493836467,2014-10-04
28.13084227117589,2014-10-11
30.76963687521928,2014-10-18
29.164900702407266,2014-10-25
29.418985965648652,2014-11-01
29.40134797141298,2014-11-08
29.52011872355846,2014-11-15
28.08648917185954,2014-11-22
30.503159002161006,2014-11-29
29.55426672215227,2014-12-06
31.237686059558396,2014-12-13
29.531380720668377,2014-12-20
30.455146847810727,2014-12-27
33.02743340764044,2015-01-03
32.997681881438496,2015-01-10
30.38608790266553,2015-01-17
30.260229271254225,2015-01-24
33.071307580895834,2015-01-31
34.510119091445716,2015-02-07
33.52618132286738,2015-02-14
34.604514153623185,2015-02-21
36.942989540938505,2015-02-28
37.68663564139752,2015-03-07
39.05777197572693,2015-03-14
39.8175782884294,2015-03-21
35.929249704763535,2015-03-28
37.140033900246934,2015-04-04
38.1838203332599,2015-04-11
38.029012097390684,2015-04-18
35.75866194720542,2015-04-25
36.05959345346815,2015-05-02
30.606263967041137,2015-05-09
28.625210934006002,2015-05-16
28.625210934006002,2015-05-23
28.930866536825988,2015-05-30
31.3282318562801,2015-06-06
32.24176747409371,2015-06-13
33.266352058986406,2015-06-20
34.44779580494408,2015-06-27
35.08826102591615,2015-07-04
31.79122180412065,2015-07-11
31.273809618483572,2015-07-18
30.662800081798746,2015-07-25
30.636559416087398,2015-08-01
31.93675582913375,2015-08-08
32.576854507204494,2015-08-15
31.37261170096221,2015-08-22
30.474445143126818,2015-08-29
29.722521487921032,2015-09-05
30.387383252982715,2015-09-12
32.003896372200636,2015-09-19
33.42232229518954,2015-09-26
29.25027896368055,2015-10-03
29.63480938861925,2015-10-10
30.058024867794494,2015-10-17
29.555862770785804,2015-10-24
30.273272747541235,2015-10-31
31.691237041251675,2015-11-07
30.713293526683152,2015-11-14
27.89608447678211,2015-11-21
30.036029575643926,2015-11-28
27.367948072755706,2015-12-05
29.944331574052296,2015-12-12
30.466039546038377,2015-12-19
31.709991196275293,2015-12-26
30.807792191735558,2016-01-02
30.703164269355987,2016-01-09
31.860808280220933,2016-01-16
32.85598934314968,2016-01-23
33.25979510642219,2016-01-30
33.500137785713754,2016-02-06
35.856009813938,2016-02-13
34.113624833715726,2016-02-20
,2016-02-27
29.47867661894094,2016-03-05
35.108813024272045,2016-03-12
36.09240432731723,2016-03-19
37.06278766907109,2016-03-26
35.839413232521764,2016-04-02
36.67645390988737,2016-04-09
33.23783795623857,2016-04-16
35.43118610642163,2016-04-23
31.796337434881327,2016-04-30
