value,LastDayWeek
30.527058540718183,2007-01-06
29.5039396810472,2007-01-13
29.540389504438583,2007-01-20
28.28170529415748,2007-01-27
31.1063202497966,2007-02-03
30.60299897073957,2007-02-10
29.658045901142177,2007-02-17
31.64863069608333,2007-02-24
30.734328405113086,2007-03-03
26.611721944878294,2007-03-10
30.72526741066331,2007-03-17
30.82886960390147,2007-03-24
29.96570220523395,2007-03-31
27.123673307184557,2007-04-07
26.985703584696104,2007-04-14
28.3616911009119,2007-04-21
29.17956063410815,2007-04-28
30.335078897843808,2007-05-05
27.92576376136978,2007-05-12
29.696777392323288,2007-05-19
28.017222347578894,2007-05-26
25.621140439816315,2007-06-02
28.61511686327611,2007-06-09
29.513048838163876,2007-06-16
31.6101643177943,2007-06-23
27.706750056453632,2007-06-30
24.501516018380407,2007-07-07
26.497371503427015,2007-07-14
30.79033860207195,2007-07-21
30.231073467019826,2007-07-28
28.16733449193273,2007-08-04
26.553930272149195,2007-08-11
26.308299344504686,2007-08-18
25.680948260288368,2007-08-25
27.04626580327143,2007-09-01
29.346042558703424,2007-09-08
31.733688995073404,2007-09-15
30.07256215150412,2007-09-22
31.557165953468232,2007-09-29
32.47637993736887,2007-10-06
27.523582602442424,2007-10-13
28.745550536576637,2007-10-20
29.420968473719284,2007-10-27
27.15994113075689,2007-11-03
28.478338903855107,2007-11-10
26.9460423974138,2007-11-17
28.388145227623262,2007-11-24
28.170699968265364,2007-12-01
24.667090199077908,2007-12-08
29.448355476322064,2007-12-15
28.707304886642586,2007-12-22
27.883298064875344,2007-12-29
31.280108282537032,2008-01-05
25.94955292138739,2008-01-12
27.924774374691285,2008-01-19
28.12972702702267,2008-01-26
25.91873628474835,2008-02-02
29.253753540065027,2008-02-09
28.4030035320366,2008-02-16
25.79216883201222,2008-02-23
27.74709185142916,2008-03-01
23.933610632068195,2008-03-08
26.500040967126036,2008-03-15
27.019606948917936,2008-03-22
25.530742863580265,2008-03-29
27.235991986780228,2008-04-05
26.767537292666514,2008-04-12
28.12010026484064,2008-04-19
27.49462471384036,2008-04-26
28.378123164514303,2008-05-03
29.2089060158163,2008-05-10
29.805243162091603,2008-05-17
30.27773204906228,2008-05-24
26.33740133125922,2008-05-31
26.60879356572539,2008-06-07
28.861365515250878,2008-06-14
28.78696714453443,2008-06-21
23.14618961086531,2008-06-28
25.952812823484262,2008-07-05
26.56714970607681,2008-07-12
22.028877883993232,2008-07-19
28.989549859048065,2008-07-26
30.944372157788866,2008-08-02
31.48020591477566,2008-08-09
32.25867207056933,2008-08-16
29.170016344751954,2008-08-23
30.720555190529215,2008-08-30
29.706557697400154,2008-09-06
32.029571005031116,2008-09-13
31.66964036483579,2008-09-20
30.650270738982297,2008-09-27
31.682202778421534,2008-10-04
32.06287692939987,2008-10-11
30.13798360158709,2008-10-18
26.114488909069504,2008-10-25
27.194820851414963,2008-11-01
26.93878654371361,2008-11-08
28.78346769075966,2008-11-15
30.160572761571707,2008-11-22
29.98377879131664,2008-11-29
27.29607479285759,2008-12-06
28.02106809200769,2008-12-13
27.496209963810475,2008-12-20
28.441057878643328,2008-12-27
28.452657320810033,2009-01-03
25.989663619766777,2009-01-10
28.837576938453946,2009-01-17
27.86504706480203,2009-01-24
29.338011827233142,2009-01-31
28.642522478664667,2009-02-07
28.062267208723082,2009-02-14
25.2897601028864,2009-02-21
26.68055752086629,2009-02-28
30.045767075591822,2009-03-07
28.24826525666537,2009-03-14
28.425177725600435,2009-03-21
28.15571269580916,2009-03-28
28.738290856734487,2009-04-04
26.94854875626859,2009-04-11
27.62123561968996,2009-04-18
29.110246981353953,2009-04-25
28.854761818662602,2009-05-02
29.284588136841666,2009-05-09
30.902220409782597,2009-05-16
29.76625356776097,2009-05-23
30.089235696790077,2009-05-30
31.732098247380982,2009-06-06
27.923841316842818,2009-06-13
28.667241752008728,2009-06-20
29.365697905744177,2009-06-27
31.206536333643175,2009-07-04
31.301213448786502,2009-07-11
30.95152525179655,2009-07-18
28.736726290853934,2009-07-25
30.907537028299203,2009-08-01
30.871533864234276,2009-08-08
30.333666028176157,2009-08-15
31.096026467986423,2009-08-22
32.108304204916664,2009-08-29
32.18573824508643,2009-09-05
30.368353552020316,2009-09-12
31.394238057962248,2009-09-19
33.665149804660736,2009-09-26
30.73401132846141,2009-10-03
29.605514890598993,2009-10-10
32.621981914556905,2009-10-17
31.201417870249422,2009-10-24
30.844509193240405,2009-10-31
28.132644573395844,2009-11-07
29.882938144868444,2009-11-14
28.60427138357232,2009-11-21
28.303011265461798,2009-11-28
30.017057672346443,2009-12-05
28.933594646835395,2009-12-12
30.48526904766675,2009-12-19
28.05865640693103,2009-12-26
30.61026599368244,2010-01-02
31.669421905367397,2010-01-09
30.969789591477628,2010-01-16
32.863439864955,2010-01-23
31.27209972446877,2010-01-30
33.16539238043133,2010-02-06
30.29258031094489,2010-02-13
28.09080504243264,2010-02-20
25.87366358114311,2010-02-27
28.997747532725878,2010-03-06
32.12128986241404,2010-03-13
33.42778394220455,2010-03-20
33.17578744535279,2010-03-27
30.433270116629224,2010-04-03
30.03341880612474,2010-04-10
30.28294832323356,2010-04-17
31.224245916432608,2010-04-24
29.50408543858908,2010-05-01
29.11493099787726,2010-05-08
30.487358928864104,2010-05-15
30.153700493582924,2010-05-22
28.13360408890664,2010-05-29
28.3174481742607,2010-06-05
28.304979597853837,2010-06-12
26.705556619219443,2010-06-19
29.704172943747004,2010-06-26
26.02212641937982,2010-07-03
26.896820116948284,2010-07-10
26.64556658043868,2010-07-17
28.02296048965226,2010-07-24
27.52190377318339,2010-07-31
27.249320605260813,2010-08-07
24.501761808514317,2010-08-14
29.604461932702698,2010-08-21
28.57699260544835,2010-08-28
29.51413681711933,2010-09-04
30.71002956102158,2010-09-11
27.959613678406743,2010-09-18
23.47848995528742,2010-09-25
27.79837618638503,2010-10-02
28.3685228166269,2010-10-09
29.38840865813902,2010-10-16
28.46002516927975,2010-10-23
27.03428267477097,2010-10-30
25.610144142521214,2010-11-06
22.02848231607224,2010-11-13
23.973460936521857,2010-11-20
25.606998111521545,2010-11-27
25.833655787451566,2010-12-04
26.822672579876347,2010-12-11
23.245052383061335,2010-12-18
26.002431534547707,2010-12-25
