value,LastDayWeek
0.0,2007-01-06
0.0,2007-01-13
0.0,2007-01-20
0.0,2007-01-27
0.0,2007-02-03
0.0,2007-02-10
0.0,2007-02-17
0.0,2007-02-24
0.0,2007-03-03
0.0,2007-03-10
0.19728732811825508,2007-03-17
0.0,2007-03-24
0.5346268074624007,2007-03-31
0.8027761842388257,2007-04-07
1.944778657920479,2007-04-14
3.3829342161426075,2007-04-21
2.888057136312537,2007-04-28
1.115969646470812,2007-05-05
3.7634180748111468,2007-05-12
6.069489490895897,2007-05-19
4.765087835394581,2007-05-26
5.470543892038398,2007-06-02
4.4624385668417,2007-06-09
2.1668088838015707,2007-06-16
0.67620414879436,2007-06-23
1.1176630021091472,2007-06-30
0.6080108548847895,2007-07-07
1.3187596984357304,2007-07-14
1.8933635815083127,2007-07-21
6.657764494798141,2007-07-28
0.38029845114235755,2007-08-04
7.926021916357365,2007-08-11
7.841830880088463,2007-08-18
6.611985555686295,2007-08-25
5.773904560366296,2007-09-01
3.5947439156634546,2007-09-08
3.8994686033212096,2007-09-15
1.920047724793937,2007-09-22
3.446242717515227,2007-09-29
6.703122225940504,2007-10-06
6.766464505216227,2007-10-13
11.08756806863976,2007-10-20
8.60521977735453,2007-10-27
4.411839738667664,2007-11-03
3.906069288907705,2007-11-10
0.03714240733748109,2007-11-17
0.8921627480232562,2007-11-24
0.6309951493837563,2007-12-01
0.0,2007-12-08
0.0,2007-12-15
0.0,2007-12-22
2.114434910313656,2007-12-29
0.0,2008-01-05
0.0,2008-01-12
0.0,2008-01-19
0.0,2008-01-26
0.0,2008-02-02
0.0,2008-02-09
0.0,2008-02-16
0.0,2008-02-23
0.0,2008-03-01
0.0,2008-03-08
0.5229467399245983,2008-03-15
0.0,2008-03-22
0.7836703297334016,2008-03-29
0.40365040106283895,2008-04-05
0.3995450214432864,2008-04-12
0.0,2008-04-19
0.2352262841005254,2008-04-26
2.878057652939853,2008-05-03
0.5346021504699727,2008-05-10
0.022776842653239683,2008-05-17
4.546406128324177,2008-05-24
6.729122084439852,2008-05-31
1.5672545581075157,2008-06-07
1.341512180468824,2008-06-14
3.2048149915626705,2008-06-21
4.137562592214144,2008-06-28
2.261697754768444,2008-07-05
2.0232815346735467,2008-07-12
2.222261494390686,2008-07-19
1.1150735087684718,2008-07-26
1.424370844732531,2008-08-02
1.06272625646668,2008-08-09
8.30079510143233,2008-08-16
6.082030075991284,2008-08-23
3.483257958365321,2008-08-30
4.004692073862835,2008-09-06
3.25281905439851,2008-09-13
6.582707532951486,2008-09-20
2.2186111582724553,2008-09-27
11.346713686486533,2008-10-04
9.124386610892177,2008-10-11
4.138001596876661,2008-10-18
4.600204028144534,2008-10-25
1.86751477113349,2008-11-01
11.245366202943176,2008-11-08
0.6755854350338758,2008-11-15
4.899386545661967,2008-11-22
8.752699752733736,2008-11-29
2.63976174009602,2008-12-06
0.9838592869956649,2008-12-13
0.0,2008-12-20
0.0,2008-12-27
0.0,2009-01-03
0.0,2009-01-10
0.0,2009-01-17
0.2161224600481059,2009-01-24
0.2989596047163255,2009-01-31
0.10218571795294888,2009-02-07
0.0,2009-02-14
0.011861668926416885,2009-02-21
0.17300838149699757,2009-02-28
0.006907221660655186,2009-03-07
0.0,2009-03-14
0.0,2009-03-21
0.1747410259804108,2009-03-28
0.38958887918521085,2009-04-04
0.008528542135367086,2009-04-11
0.016667679436139084,2009-04-18
0.5613648362596232,2009-04-25
3.681187170243787,2009-05-02
4.112444219034063,2009-05-09
1.342438748995202,2009-05-16
0.5059385000275619,2009-05-23
0.6321841773476928,2009-05-30
2.7223122687925567,2009-06-06
6.179217310620132,2009-06-13
0.7785941790022316,2009-06-20
3.5607596576029805,2009-06-27
2.74976481111369,2009-07-04
0.15557913875433224,2009-07-11
0.4067019844231619,2009-07-18
0.4766629647662887,2009-07-25
0.7149892038894331,2009-08-01
0.4960853438866453,2009-08-08
2.109330538145252,2009-08-15
2.2489603090167143,2009-08-22
3.3671296301407567,2009-08-29
1.430514100202382,2009-09-05
1.41576623483407,2009-09-12
2.4709073092958165,2009-09-19
0.6923535830634623,2009-09-26
2.2306786585749334,2009-10-03
0.7487857255953613,2009-10-10
1.5977442506449966,2009-10-17
9.48214243339155,2009-10-24
3.7265780656404854,2009-10-31
7.022332758970397,2009-11-07
1.139706183070341,2009-11-14
0.11510746069969525,2009-11-21
0.6018764924314551,2009-11-28
0.0,2009-12-05
0.0,2009-12-12
0.0,2009-12-19
1.5440642176944952,2009-12-26
0.0,2010-01-02
0.0,2010-01-09
