value,LastDayWeek
0.6450175902066783,2007-01-06
0.5292530733530149,2007-01-13
2.710440607147975,2007-01-20
7.833753583543966,2007-01-27
0.0,2007-02-03
0.0,2007-02-10
2.40358646029203,2007-02-17
1.3935011535581736,2007-02-24
0.669179930480144,2007-03-03
7.1386546778832125,2007-03-10
5.497852111346538,2007-03-17
4.093127926485935,2007-03-24
10.124324810814754,2007-03-31
7.9810001849139605,2007-04-07
4.02094300121941,2007-04-14
11.436099986396856,2007-04-21
10.49273091954994,2007-04-28
6.5830313523978585,2007-05-05
9.76631212853491,2007-05-12
8.73899286870169,2007-05-19
6.865782415524974,2007-05-26
9.02064457988504,2007-06-02
10.612411626723375,2007-06-09
0.1335315949773707,2007-06-16
0.013289227807216157,2007-06-23
0.09532294475251889,2007-06-30
0.0,2007-07-07
3.246127556942537,2007-07-14
5.567156104855775,2007-07-21
8.01810518302089,2007-07-28
0.6651009220597025,2007-08-04
0.09242105116275515,2007-08-11
5.708910231828264,2007-08-18
4.378721019530641,2007-08-25
4.91196580716707,2007-09-01
0.8910713461927349,2007-09-08
3.991556774535312,2007-09-15
3.8252636382968475,2007-09-22
3.544562237678679,2007-09-29
4.337147379069429,2007-10-06
7.153574310584797,2007-10-13
14.994216497095547,2007-10-20
4.910341872530364,2007-10-27
10.902703924253036,2007-11-03
9.195010661487022,2007-11-10
5.96698668725564,2007-11-17
3.10097464102251,2007-11-24
2.0896312220393294,2007-12-01
0.0,2007-12-08
7.692446180296827,2007-12-15
6.072085208108418,2007-12-22
7.17595199284475,2007-12-29
0.8752618278853995,2008-01-05
3.3121926592832875,2008-01-12
5.484804288904784,2008-01-19
4.216178205822539,2008-01-26
0.0,2008-02-02
0.0,2008-02-09
5.340238786613491,2008-02-16
9.197732697839184,2008-02-23
2.4807094028034684,2008-03-01
4.37710587824023,2008-03-08
4.004689281163581,2008-03-15
4.369685946047027,2008-03-22
1.489063836802943,2008-03-29
4.605118594808938,2008-04-05
10.76352649626686,2008-04-12
5.262757964259497,2008-04-19
7.760108682423791,2008-04-26
9.451706647061659,2008-05-03
5.689486386561314,2008-05-10
6.610638912524811,2008-05-17
16.160477778005898,2008-05-24
11.216307484483533,2008-05-31
5.987136725552318,2008-06-07
2.8214398826183,2008-06-14
5.929020268781081,2008-06-21
7.702133990858527,2008-06-28
4.511457993640649,2008-07-05
7.58592848727027,2008-07-12
3.8028139191504136,2008-07-19
2.0247507110692458,2008-07-26
6.76055375850823,2008-08-02
6.660176205882732,2008-08-09
6.681231366998738,2008-08-16
7.228596445070287,2008-08-23
8.893127669682665,2008-08-30
4.703359708459437,2008-09-06
1.4054986249270722,2008-09-13
4.750834369520783,2008-09-20
6.660008591612077,2008-09-27
5.327189018766309,2008-10-04
7.313059108184843,2008-10-11
9.000215296270548,2008-10-18
5.438057997637173,2008-10-25
9.51000025646607,2008-11-01
8.03913706902665,2008-11-08
1.1312727095981552,2008-11-15
9.066835233974546,2008-11-22
14.394063226448493,2008-11-29
5.833039512280474,2008-12-06
7.848463546374867,2008-12-13
3.927837986778522,2008-12-20
0.025262532236959342,2008-12-27
0.0,2009-01-03
8.23336776373125,2009-01-10
1.0533522373557986,2009-01-17
8.405230190417422,2009-01-24
6.763422448668343,2009-01-31
4.766073126779452,2009-02-07
6.92720350883576,2009-02-14
2.7730654605353853,2009-02-21
1.756885818222289,2009-02-28
5.001483264687513,2009-03-07
4.075273491401378,2009-03-14
6.065379024476933,2009-03-21
9.915835326555763,2009-03-28
8.466087086460416,2009-04-04
7.397314270276007,2009-04-11
4.467766834312754,2009-04-18
6.145423893298849,2009-04-25
6.650908805901271,2009-05-02
4.175864212165186,2009-05-09
3.694694200507686,2009-05-16
1.95552715680434,2009-05-23
3.258948910578774,2009-05-30
2.795701498849946,2009-06-06
11.003583231622505,2009-06-13
4.647654399665583,2009-06-20
4.9695061628086785,2009-06-27
4.764139899692746,2009-07-04
1.3264376078870452,2009-07-11
0.011941141604341472,2009-07-18
3.7744410409264604,2009-07-25
0.0,2009-08-01
2.576308168813292,2009-08-08
0.9656641467526091,2009-08-15
4.789784577098628,2009-08-22
4.712760487396496,2009-08-29
5.30551955443175,2009-09-05
1.0117991586216053,2009-09-12
4.884200717612644,2009-09-19
3.2548261311388123,2009-09-26
1.8930609098061333,2009-10-03
2.08128471662086,2009-10-10
6.476332693671632,2009-10-17
5.974010305950657,2009-10-24
6.278331464984674,2009-10-31
7.310916709036486,2009-11-07
8.09500951331178,2009-11-14
2.857578301425824,2009-11-21
3.448969112782604,2009-11-28
0.47221239035511664,2009-12-05
0.2196763176151293,2009-12-12
5.289958168828497,2009-12-19
4.891981998228502,2009-12-26
0.45335137645137585,2010-01-02
0.0,2010-01-09
0.0,2010-01-16
1.160901858766145,2010-01-23
5.698977080122539,2010-01-30
2.7770655550176104,2010-02-06
