value,LastDayWeek
0.14389460433433868,2007-01-06
0.2475702761056304,2007-01-13
3.907707085312001,2007-01-20
7.696362137606131,2007-01-27
0.4175551314420892,2007-02-03
0.03071025083531057,2007-02-10
5.433070661352393,2007-02-17
0.1310350474724218,2007-02-24
1.5290513610837688,2007-03-03
2.840934196099208,2007-03-10
7.475479735624737,2007-03-17
6.120973155035605,2007-03-24
9.517123498648132,2007-03-31
12.423654334275268,2007-04-07
4.8230232014426155,2007-04-14
10.293419974713695,2007-04-21
8.95838334190378,2007-04-28
0.820164331307972,2007-05-05
3.59287474460961,2007-05-12
4.780490426506063,2007-05-19
7.809048016703266,2007-05-26
10.358985593827523,2007-06-02
7.171992985419066,2007-06-09
1.4905014338216895,2007-06-16
0.23406718108037916,2007-06-23
0.07234930578562183,2007-06-30
0.0,2007-07-07
1.828346524188996,2007-07-14
2.339133069389817,2007-07-21
5.470628946759023,2007-07-28
0.0201522226059253,2007-08-04
0.10259569054779918,2007-08-11
0.27051879294078657,2007-08-18
3.3760795455111396,2007-08-25
6.162609218025734,2007-09-01
0.40984877592048663,2007-09-08
1.705860912406783,2007-09-15
0.8245270597943436,2007-09-22
1.0922443951686815,2007-09-29
2.3751157571864634,2007-10-06
13.403990948912094,2007-10-13
16.78869232338425,2007-10-20
14.299511452691547,2007-10-27
8.840745548666005,2007-11-03
12.841628988413046,2007-11-10
6.341967772476983,2007-11-17
4.218105554801421,2007-11-24
6.4676231444368,2007-12-01
0.46444732119006404,2007-12-08
11.672123578806628,2007-12-15
17.678870726108205,2007-12-22
7.236513460051661,2007-12-29
1.2960002612779753,2008-01-05
7.919612365565783,2008-01-12
8.923494813588684,2008-01-19
3.572893777489724,2008-01-26
0.0,2008-02-02
0.0,2008-02-09
3.0758943855886165,2008-02-16
20.446258577685832,2008-02-23
4.035039046199693,2008-03-01
14.519754494148478,2008-03-08
9.77997025405129,2008-03-15
1.9947772317819676,2008-03-22
3.5308765220616727,2008-03-29
11.998840326319439,2008-04-05
11.664937830313294,2008-04-12
7.473822716440976,2008-04-19
9.980374247605377,2008-04-26
8.79411611759374,2008-05-03
1.2295069575627757,2008-05-10
0.4755496570517513,2008-05-17
14.608286701292611,2008-05-24
