value,LastDayWeek
1.0875307703631323,2007-01-06
3.071766425441967,2007-01-13
0.20197471698218053,2007-01-20
2.4062578590542083,2007-01-27
0.0,2007-02-03
1.046552451642887,2007-02-10
1.4774712489283135,2007-02-17
0.1984267926986513,2007-02-24
0.9983997414208111,2007-03-03
4.258744991173939,2007-03-10
3.6416966415384437,2007-03-17
6.186611244145518,2007-03-24
7.503307935851112,2007-03-31
10.651594489960017,2007-04-07
8.518229942424155,2007-04-14
6.540781732544412,2007-04-21
8.733750983618023,2007-04-28
6.773995621503545,2007-05-05
8.122713924344849,2007-05-12
11.91910345592468,2007-05-19
17.24720290205663,2007-05-26
10.41239980240215,2007-06-02
5.8503738318216625,2007-06-09
0.15164918486418855,2007-06-16
2.2997231493962267,2007-06-23
2.0044779926592082,2007-06-30
0.0,2007-07-07
6.322895213234423,2007-07-14
8.323205234928698,2007-07-21
8.321552981580018,2007-07-28
1.5903537943375483,2007-08-04
6.21874729826763,2007-08-11
8.98725319820102,2007-08-18
8.831227487986036,2007-08-25
8.519995769609064,2007-09-01
6.7596526790880445,2007-09-08
4.498297211023918,2007-09-15
7.190664026434656,2007-09-22
7.846281399979569,2007-09-29
9.882863614744524,2007-10-06
11.036703420863448,2007-10-13
10.259210766367252,2007-10-20
10.616776645201906,2007-10-27
10.434661714110929,2007-11-03
5.895351371107615,2007-11-10
4.001250148105909,2007-11-17
5.0940547883127705,2007-11-24
3.8523788502274923,2007-12-01
0.131966981246581,2007-12-08
2.579785799664495,2007-12-15
3.685539048095955,2007-12-22
13.319953278315085,2007-12-29
0.062486173415563555,2008-01-05
10.282379046366584,2008-01-12
0.6169303778695472,2008-01-19
2.4299734533698745,2008-01-26
0.1012319087857327,2008-02-02
0.0,2008-02-09
6.367483389858143,2008-02-16
12.935829994405953,2008-02-23
3.2254282871281106,2008-03-01
10.044902061034067,2008-03-08
6.330954385786915,2008-03-15
2.586243324840351,2008-03-22
5.252152916671382,2008-03-29
6.109097273186547,2008-04-05
8.384204382472898,2008-04-12
2.139267447799035,2008-04-19
10.632150383070865,2008-04-26
15.291189199736673,2008-05-03
4.821003285434358,2008-05-10
5.795559428987658,2008-05-17
17.678639767657465,2008-05-24
12.930623716086355,2008-05-31
11.210572785233788,2008-06-07
7.073768452346316,2008-06-14
5.164089315129719,2008-06-21
9.869742006701633,2008-06-28
9.887334377160355,2008-07-05
5.571028669585325,2008-07-12
10.215632213359543,2008-07-19
4.669989454318083,2008-07-26
7.597240195049684,2008-08-02
2.833412223686748,2008-08-09
11.36915647920158,2008-08-16
10.048030971583273,2008-08-23
13.589230397272132,2008-08-30
6.2022335707666825,2008-09-06
2.0234488764478766,2008-09-13
11.274693959425464,2008-09-20
10.423717997466431,2008-09-27
9.879830842538023,2008-10-04
7.342334715322721,2008-10-11
13.45058511885608,2008-10-18
5.538826059089709,2008-10-25
10.394263073385117,2008-11-01
5.803702733054576,2008-11-08
6.415454351629653,2008-11-15
11.253100459985571,2008-11-22
11.364656592933397,2008-11-29
0.0,2008-12-06
8.600068704973511,2008-12-13
1.1814925546342516,2008-12-20
0.0,2008-12-27
0.006644810215463628,2009-01-03
3.560644105746651,2009-01-10
3.5211670719815884,2009-01-17
6.484907299905468,2009-01-24
3.1813265294792563,2009-01-31
2.8170607552509965,2009-02-07
4.998695729753343,2009-02-14
4.327060037413653,2009-02-21
1.8382687869536622,2009-02-28
7.799937380588205,2009-03-07
0.8646611062918396,2009-03-14
5.97948136846292,2009-03-21
9.788815495093518,2009-03-28
12.357513997623315,2009-04-04
3.1468335482832788,2009-04-11
6.462727286375513,2009-04-18
4.22345532159379,2009-04-25
11.313762680987184,2009-05-02
