value,LastDayWeek
0.7182347050436437,2007-01-06
2.3682500156680555,2007-01-13
4.830203297549901,2007-01-20
0.0,2007-01-27
0.0,2007-02-03
0.005052919311295143,2007-02-10
1.9151490972876044,2007-02-17
2.403923644638462,2007-02-24
0.015401511602078885,2007-03-03
0.4170490292288065,2007-03-10
1.813944636503447,2007-03-17
4.3003837795951485,2007-03-24
11.348975436053676,2007-03-31
6.593546834954494,2007-04-07
2.4934129365214788,2007-04-14
2.727876487320572,2007-04-21
5.581620739895714,2007-04-28
2.729404953899381,2007-05-05
3.3446594819679896,2007-05-12
4.712615951468807,2007-05-19
4.200598788080943,2007-05-26
7.464855536782464,2007-06-02
3.3289974871072885,2007-06-09
0.6462310856199043,2007-06-16
2.5017693247108217,2007-06-23
1.8164942138739903,2007-06-30
2.0038291230873866,2007-07-07
1.2679949389136185,2007-07-14
1.9831517149892994,2007-07-21
2.5130758123826467,2007-07-28
3.8212675605270663,2007-08-04
3.8439396014587843,2007-08-11
7.269960408617893,2007-08-18
9.680562622917064,2007-08-25
4.680795218330298,2007-09-01
2.3465093796511405,2007-09-08
4.413782519010297,2007-09-15
6.016848274138209,2007-09-22
5.574820990646342,2007-09-29
9.429459133817444,2007-10-06
11.219283313117744,2007-10-13
5.444086132337776,2007-10-20
16.100685561851407,2007-10-27
14.74316969093235,2007-11-03
4.087050256855948,2007-11-10
8.66267576368138,2007-11-17
7.798578202742348,2007-11-24
1.9960368828225412,2007-12-01
0.1174942160064312,2007-12-08
5.866668128960968,2007-12-15
11.75958698367479,2007-12-22
7.059077452312231,2007-12-29
0.12560148359461787,2008-01-05
5.507617503613495,2008-01-12
1.4693419251697333,2008-01-19
0.1962734940449096,2008-01-26
2.3518394053542706,2008-02-02
0.10595167991526078,2008-02-09
2.69018374905014,2008-02-16
2.3466427829402976,2008-02-23
0.30310413451098095,2008-03-01
0.22687748139916297,2008-03-08
8.322150880800363,2008-03-15
0.23776928382039228,2008-03-22
2.2350822194176385,2008-03-29
0.8542370571434753,2008-04-05
1.6355633220375447,2008-04-12
2.6925045982599087,2008-04-19
10.695744753772553,2008-04-26
10.111173176920584,2008-05-03
2.5292370452895967,2008-05-10
1.2728753802580524,2008-05-17
9.443192921232107,2008-05-24
9.027620015967939,2008-05-31
1.466189857042187,2008-06-07
1.189912022210585,2008-06-14
2.478685804918993,2008-06-21
4.149347690867193,2008-06-28
2.1159863820567817,2008-07-05
3.082509968301167,2008-07-12
4.1168309896508495,2008-07-19
2.314636308534979,2008-07-26
2.3226219813717726,2008-08-02
3.0152859251302018,2008-08-09
5.389332082650353,2008-08-16
5.626490961580698,2008-08-23
9.518412321207366,2008-08-30
3.8601349996799903,2008-09-06
1.8758097356808465,2008-09-13
7.898068283785226,2008-09-20
4.320180505985211,2008-09-27
8.277072541017771,2008-10-04
16.811182023545335,2008-10-11
14.848520139841503,2008-10-18
3.033538914484056,2008-10-25
