value,LastDayWeek
1.1366096714515208,2007-01-06
3.0675322949610555,2007-01-13
0.018530383617454054,2007-01-20
2.2154598892967576,2007-01-27
0.0,2007-02-03
0.028852810930366072,2007-02-10
2.994411885777768,2007-02-17
0.0,2007-02-24
1.2209409232428183,2007-03-03
4.5887475770060755,2007-03-10
2.8794321138160264,2007-03-17
7.246209173378778,2007-03-24
7.069925069932771,2007-03-31
10.977923806249878,2007-04-07
8.883416902894014,2007-04-14
7.970870917415878,2007-04-21
10.169351177415477,2007-04-28
7.100101526122786,2007-05-05
9.044273413164106,2007-05-12
12.247995982667831,2007-05-19
17.65455210867352,2007-05-26
9.934646218989794,2007-06-02
7.173583613527293,2007-06-09
0.0,2007-06-16
1.8888231180689168,2007-06-23
2.5663986874531672,2007-06-30
0.0,2007-07-07
6.893188130916341,2007-07-14
9.277693476963735,2007-07-21
10.534857414721229,2007-07-28
1.4394287753066894,2007-08-04
5.885839371761804,2007-08-11
9.723719949543774,2007-08-18
8.844791207353158,2007-08-25
7.629262189319886,2007-09-01
6.873252218736039,2007-09-08
5.5993224344918975,2007-09-15
7.064531723429378,2007-09-22
7.836122126194789,2007-09-29
10.723701997819001,2007-10-06
11.789786257607416,2007-10-13
9.632326140573483,2007-10-20
9.636137808543202,2007-10-27
7.24966803565938,2007-11-03
8.559631909575367,2007-11-10
4.682729901352141,2007-11-17
4.296077065850079,2007-11-24
4.192678632361165,2007-12-01
2.926781337892195,2007-12-08
6.221495745146244,2007-12-15
2.9828654442458418,2007-12-22
11.85274151150222,2007-12-29
0.0,2008-01-05
9.357343040909694,2008-01-12
0.13802358292844474,2008-01-19
3.07112056213897,2008-01-26
0.5102281760825009,2008-02-02
0.0,2008-02-09
7.139133508983635,2008-02-16
13.72161550722653,2008-02-23
2.5472203254046883,2008-03-01
9.390427376233239,2008-03-08
7.169366456205947,2008-03-15
2.8046044357358064,2008-03-22
6.378248923027011,2008-03-29
8.27059798517102,2008-04-05
8.078364259414863,2008-04-12
3.2770724743759425,2008-04-19
10.775696333514292,2008-04-26
14.924858863569165,2008-05-03
5.931444936856233,2008-05-10
7.884966569805199,2008-05-17
19.671989992358014,2008-05-24
14.388583162870706,2008-05-31
13.645942639825071,2008-06-07
7.840144489205668,2008-06-14
5.944128499120212,2008-06-21
12.205199767313896,2008-06-28
10.404052289819234,2008-07-05
6.071337220289699,2008-07-12
12.404410739692837,2008-07-19
4.14757969591933,2008-07-26
8.492675184989695,2008-08-02
3.063292484604911,2008-08-09
10.809839924540471,2008-08-16
11.917888948683496,2008-08-23
12.984542158302599,2008-08-30
6.473890128424728,2008-09-06
1.9775746402260082,2008-09-13
11.865603631824332,2008-09-20
10.077334372813366,2008-09-27
10.28676522454575,2008-10-04
7.057354206798457,2008-10-11
12.766593399573267,2008-10-18
5.038080991715819,2008-10-25
11.398284696224737,2008-11-01
4.192041055911458,2008-11-08
6.508826848389282,2008-11-15
10.829614981906222,2008-11-22
12.998081051777675,2008-11-29
0.025474442085883457,2008-12-06
7.759519953181145,2008-12-13
2.8644718067153705,2008-12-20
0.0,2008-12-27
0.0,2009-01-03
3.41823491461722,2009-01-10
2.0443348735781948,2009-01-17
7.154210812083586,2009-01-24
2.999564132005182,2009-01-31
2.736245109855752,2009-02-07
5.376373464106027,2009-02-14
5.030501624914529,2009-02-21
2.118095932156762,2009-02-28
7.331915720789349,2009-03-07
0.5763288606227305,2009-03-14
6.5976413021388405,2009-03-21
9.981778750236373,2009-03-28
13.535506754891301,2009-04-04
3.1123456608280002,2009-04-11
7.537809470728407,2009-04-18
4.735102264500241,2009-04-25
11.861382932272837,2009-05-02
10.922935796666442,2009-05-09
6.1335321666104585,2009-05-16
4.377112978415993,2009-05-23
4.932651566351544,2009-05-30
5.061833970912083,2009-06-06
12.30951965487765,2009-06-13
6.000487155312575,2009-06-20
8.48175059902624,2009-06-27
