value,date
25.87320429901469,2007-01-01
23.94335962425602,2007-01-02
26.993160769413464,2007-01-03
22.984801864401568,2007-01-04
,2007-01-05
25.596572948699208,2007-01-06
,2007-01-07
25.987318460515684,2007-01-08
,2007-01-09
,2007-01-10
22.54881871345034,2007-01-11
,2007-01-12
23.806920307642002,2007-01-13
,2007-01-14
25.842002075286835,2007-01-15
22.02132886760859,2007-01-16
18.688295243381532,2007-01-17
13.567147519582278,2007-01-18
,2007-01-19
,2007-01-20
,2007-01-21
22.07183976423078,2007-01-22
18.939735044659635,2007-01-23
25.64833011020331,2007-01-24
,2007-01-25
,2007-01-26
27.048750000000034,2007-01-27
12.826292241789648,2007-01-28
25.15704429930232,2007-01-29
,2007-01-30
23.608978780140596,2007-01-31
20.7899371589079,2007-02-01
27.633559956382292,2007-02-02
24.753384141073674,2007-02-03
25.74509645549234,2007-02-04
25.883711068204594,2007-02-05
,2007-02-06
27.142971214593544,2007-02-07
19.22293560293858,2007-02-08
28.45556358910302,2007-02-09
18.272100536532584,2007-02-10
,2007-02-11
25.13360038555711,2007-02-12
23.414934672959667,2007-02-13
22.15021412323215,2007-02-14
,2007-02-15
25.2365700471005,2007-02-16
15.780099420049739,2007-02-17
29.91421129720437,2007-02-18
,2007-02-19
24.44665125387586,2007-02-20
23.96427577684873,2007-02-21
,2007-02-22
26.99916499642598,2007-02-23
27.07784682713352,2007-02-24
18.22915611814348,2007-02-25
,2007-02-26
31.578988770575688,2007-02-27
25.790948814166075,2007-02-28
27.97546348452826,2007-03-01
28.979709229682737,2007-03-02
,2007-03-03
,2007-03-04
,2007-03-05
,2007-03-06
19.806363636363667,2007-03-07
,2007-03-08
30.70867208672091,2007-03-09
,2007-03-10
27.717938889211336,2007-03-11
,2007-03-12
25.82152246256243,2007-03-13
,2007-03-14
26.336233275744345,2007-03-15
,2007-03-16
,2007-03-17
,2007-03-18
,2007-03-19
35.01642525280133,2007-03-20
,2007-03-21
,2007-03-22
,2007-03-23
,2007-03-24
,2007-03-25
,2007-03-26
,2007-03-27
,2007-03-28
24.559557060969276,2007-03-29
,2007-03-30
,2007-03-31
20.93095383658882,2007-04-01
,2007-04-02
,2007-04-03
,2007-04-04
,2007-04-05
,2007-04-06
30.037692307692357,2007-04-07
,2007-04-08
,2007-04-09
23.400811397022597,2007-04-10
,2007-04-11
25.58251977061579,2007-04-12
,2007-04-13
,2007-04-14
22.500293546942668,2007-04-15
,2007-04-16
20.634088536079553,2007-04-17
,2007-04-18
22.115651777575238,2007-04-19
,2007-04-20
21.53241843841645,2007-04-21
,2007-04-22
,2007-04-23
,2007-04-24
,2007-04-25
,2007-04-26
,2007-04-27
,2007-04-28
,2007-04-29
28.46367873401262,2007-04-30
,2007-05-01
,2007-05-02
,2007-05-03
,2007-05-04
23.828720805306443,2007-05-05
,2007-05-06
18.274997953522234,2007-05-07
,2007-05-08
,2007-05-09
,2007-05-10
23.121582771932488,2007-05-11
,2007-05-12
,2007-05-13
28.194814197620953,2007-05-14
,2007-05-15
,2007-05-16
,2007-05-17
,2007-05-18
,2007-05-19
,2007-05-20
,2007-05-21
,2007-05-22
,2007-05-23
,2007-05-24
,2007-05-25
,2007-05-26
17.659924947593694,2007-05-27
,2007-05-28
,2007-05-29
24.783057143367028,2007-05-30
,2007-05-31
21.093818068015874,2007-06-01
,2007-06-02
,2007-06-03
25.119220274577167,2007-06-04
,2007-06-05
27.21731564628637,2007-06-06
,2007-06-07
26.98810026868593,2007-06-08
,2007-06-09
27.888926244868845,2007-06-10
,2007-06-11
25.5470417892531,2007-06-12
22.4890243640967,2007-06-13
,2007-06-14
17.52163746696685,2007-06-15
,2007-06-16
28.45082876544222,2007-06-17
30.170132195565525,2007-06-18
,2007-06-19
28.51830090479625,2007-06-20
24.04007117462436,2007-06-21
,2007-06-22
,2007-06-23
27.12061266463032,2007-06-24
,2007-06-25
,2007-06-26
24.179393852065356,2007-06-27
27.074727584727615,2007-06-28
,2007-06-29
,2007-06-30
20.10717241379311,2007-07-01
25.683065927032242,2007-07-02
23.639948743560115,2007-07-03
23.71735385158494,2007-07-04
25.444172178175844,2007-07-05
28.71459272389637,2007-07-06
,2007-07-07
28.9862487660415,2007-07-08
,2007-07-09
26.493655905588643,2007-07-10
29.04366049508547,2007-07-11
20.80743589743592,2007-07-12
29.251429760335142,2007-07-13
25.072403750162778,2007-07-14
,2007-07-15
,2007-07-16
28.499791085487598,2007-07-17
,2007-07-18
27.0083942644716,2007-07-19
,2007-07-20
,2007-07-21
31.75690647482017,2007-07-22
11.613745583038918,2007-07-23
21.51196306415214,2007-07-24
,2007-07-25
23.317568681262426,2007-07-26
10.027764614185537,2007-07-27
22.854892963899744,2007-07-28
23.161438597204295,2007-07-29
17.610000000000014,2007-07-30
20.93773387614841,2007-07-31
,2007-08-01
24.68818151815184,2007-08-02
,2007-08-03
,2007-08-04
,2007-08-05
26.833813701536904,2007-08-06
,2007-08-07
,2007-08-08
29.7048191471711,2007-08-09
,2007-08-10
25.300872367855632,2007-08-11
,2007-08-12
31.52254874299912,2007-08-13
,2007-08-14
,2007-08-15
17.261008204124668,2007-08-16
,2007-08-17
