value,date
23.960427830596412,2007-01-01
,2007-01-02
15.337085656360907,2007-01-03
,2007-01-04
,2007-01-05
,2007-01-06
20.931267443769524,2007-01-07
27.586481355932236,2007-01-08
,2007-01-09
,2007-01-10
17.86629808235696,2007-01-11
,2007-01-12
,2007-01-13
,2007-01-14
25.936713255685003,2007-01-15
,2007-01-16
,2007-01-17
20.21165773438076,2007-01-18
,2007-01-19
21.051491630651512,2007-01-20
,2007-01-21
26.695043085806585,2007-01-22
20.04039479795637,2007-01-23
25.301153050366537,2007-01-24
,2007-01-25
,2007-01-26
21.805625356938926,2007-01-27
,2007-01-28
24.957212564940075,2007-01-29
,2007-01-30
,2007-01-31
24.908016904087706,2007-02-01
28.535591751151067,2007-02-02
25.82403060893627,2007-02-03
27.148748405784595,2007-02-04
27.070901623397695,2007-02-05
,2007-02-06
23.480879795879833,2007-02-07
24.984227535072755,2007-02-08
23.533822470723766,2007-02-09
25.544939088983064,2007-02-10
24.98661458861725,2007-02-11
24.877907914488926,2007-02-12
,2007-02-13
25.327316038469228,2007-02-14
,2007-02-15
27.41937279006401,2007-02-16
18.947405381754567,2007-02-17
26.153783896172136,2007-02-18
,2007-02-19
25.692961076036248,2007-02-20
26.770969499146172,2007-02-21
,2007-02-22
27.171339709748008,2007-02-23
22.804441161217223,2007-02-24
25.732824822236616,2007-02-25
25.666207731731173,2007-02-26
,2007-02-27
27.24209766325851,2007-02-28
,2007-03-01
27.3071000652143,2007-03-02
,2007-03-03
,2007-03-04
,2007-03-05
,2007-03-06
,2007-03-07
,2007-03-08
,2007-03-09
,2007-03-10
26.81592823950638,2007-03-11
,2007-03-12
,2007-03-13
,2007-03-14
25.520330914665326,2007-03-15
,2007-03-16
,2007-03-17
30.879481391555093,2007-03-18
,2007-03-19
29.505268419325038,2007-03-20
,2007-03-21
,2007-03-22
23.695265527991737,2007-03-23
,2007-03-24
,2007-03-25
,2007-03-26
,2007-03-27
,2007-03-28
,2007-03-29
,2007-03-30
,2007-03-31
10.30800000000003,2007-04-01
,2007-04-02
27.4639910346855,2007-04-03
,2007-04-04
,2007-04-05
24.32805008558093,2007-04-06
,2007-04-07
,2007-04-08
,2007-04-09
,2007-04-10
,2007-04-11
26.19205052280931,2007-04-12
,2007-04-13
,2007-04-14
27.37903077731386,2007-04-15
,2007-04-16
,2007-04-17
,2007-04-18
29.390000000000043,2007-04-19
,2007-04-20
,2007-04-21
,2007-04-22
,2007-04-23
19.117307692307733,2007-04-24
,2007-04-25
,2007-04-26
,2007-04-27
25.662368261309478,2007-04-28
,2007-04-29
22.814544855967103,2007-04-30
,2007-05-01
,2007-05-02
,2007-05-03
,2007-05-04
28.132120710718016,2007-05-05
,2007-05-06
,2007-05-07
13.88695732838593,2007-05-08
,2007-05-09
,2007-05-10
26.752091738797628,2007-05-11
,2007-05-12
,2007-05-13
27.20489218141349,2007-05-14
24.394893169706176,2007-05-15
,2007-05-16
24.932429133165137,2007-05-17
,2007-05-18
,2007-05-19
,2007-05-20
,2007-05-21
,2007-05-22
25.842003457964164,2007-05-23
21.388817509948858,2007-05-24
,2007-05-25
,2007-05-26
,2007-05-27
29.235641065830748,2007-05-28
,2007-05-29
,2007-05-30
,2007-05-31
19.986395697665934,2007-06-01
,2007-06-02
,2007-06-03
30.47232649071362,2007-06-04
,2007-06-05
24.136431815198875,2007-06-06
,2007-06-07
23.08968362180232,2007-06-08
18.64787226596677,2007-06-09
,2007-06-10
23.796809818442785,2007-06-11
14.115810055865953,2007-06-12
25.595676284693614,2007-06-13
,2007-06-14
25.123518769169667,2007-06-15
,2007-06-16
26.27354133965843,2007-06-17
,2007-06-18
20.725083860324474,2007-06-19
,2007-06-20
,2007-06-21
23.49442473515647,2007-06-22
,2007-06-23
22.56539988463914,2007-06-24
16.68031820633333,2007-06-25
24.450000000000045,2007-06-26
23.48488121425431,2007-06-27
24.31879692501701,2007-06-28
,2007-06-29
,2007-06-30
23.758748166856783,2007-07-01
22.687718232127523,2007-07-02
24.777924166985855,2007-07-03
,2007-07-04
27.28043921444269,2007-07-05
24.82424926808869,2007-07-06
,2007-07-07
25.13067645039801,2007-07-08
,2007-07-09
22.639261879421543,2007-07-10
19.714550710672142,2007-07-11
26.369395886889492,2007-07-12
17.659851951547818,2007-07-13
,2007-07-14
,2007-07-15
,2007-07-16
24.586832871817798,2007-07-17
,2007-07-18
22.400867506188817,2007-07-19
16.423928757150318,2007-07-20
,2007-07-21
,2007-07-22
,2007-07-23
,2007-07-24
,2007-07-25
24.718457999618625,2007-07-26
22.67906116954146,2007-07-27
23.3293551670459,2007-07-28
24.212234915246903,2007-07-29
15.312225913621289,2007-07-30
23.90181487503564,2007-07-31
,2007-08-01
27.10406151369175,2007-08-02
,2007-08-03
,2007-08-04
21.07777313033297,2007-08-05
,2007-08-06
,2007-08-07
,2007-08-08
,2007-08-09
,2007-08-10
,2007-08-11
18.043037477691875,2007-08-12
,2007-08-13
,2007-08-14
,2007-08-15
24.71069983597597,2007-08-16
,2007-08-17
27.38957609940959,2007-08-18
,2007-08-19
,2007-08-20
,2007-08-21
24.871676022453908,2007-08-22
22.5233866364043,2007-08-23
,2007-08-24
,2007-08-25
,2007-08-26
20.92682190809592,2007-08-27
23.743539436915317,2007-08-28
,2007-08-29
24.177844950487437,2007-08-30
,2007-08-31
,2007-09-01
,2007-09-02
27.501595565339866,2007-09-03
22.02859623522547,2007-09-04
25.353339862446823,2007-09-05
23.164255444140608,2007-09-06
24.66550021235433,2007-09-07
23.289737001171932,2007-09-08
,2007-09-09
27.015914832546393,2007-09-10
,2007-09-11
23.808188782024033,2007-09-12
,2007-09-13
26.557492166476226,2007-09-14
,2007-09-15
,2007-09-16
23.429391911304936,2007-09-17
,2007-09-18
,2007-09-19
22.410981804207264,2007-09-20
24.695001210946995,2007-09-21
24.79349878855348,2007-09-22
,2007-09-23
,2007-09-24
,2007-09-25
27.81647759103645,2007-09-26
,2007-09-27
26.333364892806646,2007-09-28
,2007-09-29
29.009726004475993,2007-09-30
,2007-10-01
26.55152678827452,2007-10-02
27.206420929210054,2007-10-03
,2007-10-04
25.025541244535237,2007-10-05
20.450000000000045,2007-10-06
35.739696969697,2007-10-07
23.744433194139948,2007-10-08
,2007-10-09
,2007-10-10
,2007-10-11
,2007-10-12
,2007-10-13
22.25743446920056,2007-10-14
,2007-10-15
,2007-10-16
23.659255707567972,2007-10-17
,2007-10-18
,2007-10-19
,2007-10-20
,2007-10-21
,2007-10-22
24.731918360889196,2007-10-23
,2007-10-24
23.083091033188328,2007-10-25
23.37613554044612,2007-10-26
,2007-10-27
,2007-10-28
,2007-10-29
,2007-10-30
,2007-10-31
,2007-11-01
20.950051364366004,2007-11-02
,2007-11-03
,2007-11-04
,2007-11-05
24.106741831569288,2007-11-06
,2007-11-07
,2007-11-08
,2007-11-09
,2007-11-10
,2007-11-11
,2007-11-12
,2007-11-13
,2007-11-14
25.731482165757402,2007-11-15
,2007-11-16
,2007-11-17
24.08888300864146,2007-11-18
25.961434985886648,2007-11-19
,2007-11-20
,2007-11-21
19.56407739764445,2007-11-22
,2007-11-23
,2007-11-24
22.725533376232807,2007-11-25
25.827915715875513,2007-11-26
,2007-11-27
,2007-11-28
22.52256542312621,2007-11-29
,2007-11-30
,2007-12-01
,2007-12-02
,2007-12-03
,2007-12-04
,2007-12-05
,2007-12-06
,2007-12-07
23.438706827309247,2007-12-08
19.822896231959792,2007-12-09
25.100365424032823,2007-12-10
,2007-12-11
,2007-12-12
,2007-12-13
,2007-12-14
,2007-12-15
,2007-12-16
,2007-12-17
,2007-12-18
24.42264835806945,2007-12-19
23.34424831553954,2007-12-20
25.36000000000004,2007-12-21
20.538506533154262,2007-12-22
,2007-12-23
,2007-12-24
21.867183696012393,2007-12-25
,2007-12-26
,2007-12-27
21.66135410240594,2007-12-28
,2007-12-29
15.823076923076941,2007-12-30
25.312812736430317,2007-12-31
,2008-01-01
19.28280719000143,2008-01-02
,2008-01-03
23.2043071072023,2008-01-04
21.712696573687708,2008-01-05
23.41057529024436,2008-01-06
,2008-01-07
,2008-01-08
,2008-01-09
,2008-01-10
22.12006573306662,2008-01-11
,2008-01-12
,2008-01-13
,2008-01-14
,2008-01-15
,2008-01-16
,2008-01-17
19.145277508162035,2008-01-18
21.152387569135964,2008-01-19
27.498447551589898,2008-01-20
20.90413648538491,2008-01-21
,2008-01-22
19.543611122337662,2008-01-23
,2008-01-24
23.649992780825897,2008-01-25
,2008-01-26
26.18692325572389,2008-01-27
24.00998292298051,2008-01-28
26.619614578154426,2008-01-29
19.375938360231025,2008-01-30
,2008-01-31
23.141786146139268,2008-02-01
,2008-02-02
26.92374148869422,2008-02-03
20.15565021038489,2008-02-04
25.435699242564212,2008-02-05
27.836683804627278,2008-02-06
,2008-02-07
20.47492899408287,2008-02-08
,2008-02-09
,2008-02-10
21.85411743253103,2008-02-11
,2008-02-12
25.155980229943605,2008-02-13
,2008-02-14
23.009729599485997,2008-02-15
,2008-02-16
27.129009668383514,2008-02-17
,2008-02-18
,2008-02-19
,2008-02-20
,2008-02-21
22.110891986742093,2008-02-22
23.018460728831446,2008-02-23
24.491151663945296,2008-02-24
,2008-02-25
26.155221416492328,2008-02-26
,2008-02-27
,2008-02-28
21.091685782751316,2008-02-29
19.847747603833913,2008-03-01
23.12755701645066,2008-03-02
,2008-03-03
,2008-03-04
,2008-03-05
,2008-03-06
,2008-03-07
,2008-03-08
24.068371741684896,2008-03-09
,2008-03-10
18.05492359932092,2008-03-11
,2008-03-12
,2008-03-13
,2008-03-14
25.268979827089353,2008-03-15
23.748689348293592,2008-03-16
,2008-03-17
22.90763021600913,2008-03-18
,2008-03-19
24.178993636950505,2008-03-20
,2008-03-21
