value,date
,2007-01-01
32.17555327331907,2007-01-02
28.783107648557408,2007-01-03
31.32084224804391,2007-01-04
26.537334533785888,2007-01-05
32.00753382327039,2007-01-06
,2007-01-07
32.28666157581616,2007-01-08
,2007-01-09
,2007-01-10
33.45310185343794,2007-01-11
,2007-01-12
32.267220464300294,2007-01-13
,2007-01-14
33.163627105796806,2007-01-15
,2007-01-16
,2007-01-17
,2007-01-18
30.035397727272763,2007-01-19
,2007-01-20
,2007-01-21
29.757195093403247,2007-01-22
,2007-01-23
35.194333932421095,2007-01-24
,2007-01-25
,2007-01-26
,2007-01-27
,2007-01-28
34.925020381384336,2007-01-29
,2007-01-30
35.22408847512342,2007-01-31
31.15781436090789,2007-02-01
36.89300062710218,2007-02-02
36.124294053930754,2007-02-03
34.526341314634394,2007-02-04
35.307145145832386,2007-02-05
30.758721873855205,2007-02-06
35.03685890200105,2007-02-07
,2007-02-08
35.891622321266446,2007-02-09
33.95328177312713,2007-02-10
36.744419132870135,2007-02-11
36.32906543184384,2007-02-12
16.84624033313508,2007-02-13
34.56405701241349,2007-02-14
,2007-02-15
36.25127276009207,2007-02-16
,2007-02-17
35.52559121880391,2007-02-18
33.9551392543485,2007-02-19
18.351223021582754,2007-02-20
35.788237561017404,2007-02-21
33.89990057525773,2007-02-22
39.88148913972977,2007-02-23
,2007-02-24
33.59362092312455,2007-02-25
26.67915022541085,2007-02-26
33.60393757456804,2007-02-27
36.87433022153329,2007-02-28
34.10782173852337,2007-03-01
37.64688085505648,2007-03-02
,2007-03-03
,2007-03-04
,2007-03-05
,2007-03-06
,2007-03-07
,2007-03-08
,2007-03-09
,2007-03-10
35.306505879351874,2007-03-11
,2007-03-12
35.56966934178343,2007-03-13
,2007-03-14
,2007-03-15
,2007-03-16
26.283074789380258,2007-03-17
,2007-03-18
,2007-03-19
,2007-03-20
,2007-03-21
,2007-03-22
,2007-03-23
,2007-03-24
,2007-03-25
,2007-03-26
28.827379889734857,2007-03-27
,2007-03-28
,2007-03-29
,2007-03-30
,2007-03-31
