value,date
,2007-01-01
26.87422850392229,2007-01-02
28.005272696954957,2007-01-03
24.270555666368583,2007-01-04
,2007-01-05
28.459866047486724,2007-01-06
25.086309037178648,2007-01-07
25.497612527312498,2007-01-08
22.545251310972628,2007-01-09
28.15479629629631,2007-01-10
27.245984193259783,2007-01-11
20.75612829121756,2007-01-12
29.496644958196097,2007-01-13
,2007-01-14
31.13970009973384,2007-01-15
28.338349419499252,2007-01-16
32.272972520772505,2007-01-17
28.585480829914825,2007-01-18
,2007-01-19
31.1916681036157,2007-01-20
,2007-01-21
26.893470093693473,2007-01-22
28.680699714642884,2007-01-23
33.16756347081795,2007-01-24
,2007-01-25
,2007-01-26
,2007-01-27
,2007-01-28
27.09486658481923,2007-01-29
,2007-01-30
26.95504116189482,2007-01-31
23.967555087443728,2007-02-01
28.71176274152315,2007-02-02
27.309164436578435,2007-02-03
27.697996793765917,2007-02-04
26.91261593884254,2007-02-05
,2007-02-06
28.068474062683784,2007-02-07
22.334359343071224,2007-02-08
,2007-02-09
23.45020916490136,2007-02-10
24.975532568276627,2007-02-11
28.276328148627634,2007-02-12
20.851981937056777,2007-02-13
,2007-02-14
,2007-02-15
28.69248753628329,2007-02-16
,2007-02-17
,2007-02-18
,2007-02-19
,2007-02-20
26.258036238274762,2007-02-21
,2007-02-22
30.3238861607396,2007-02-23
,2007-02-24
31.8932819927519,2007-02-25
,2007-02-26
30.435533916227378,2007-02-27
30.158429141533706,2007-02-28
26.692776710050712,2007-03-01
32.3202908666972,2007-03-02
,2007-03-03
,2007-03-04
,2007-03-05
,2007-03-06
,2007-03-07
,2007-03-08
,2007-03-09
,2007-03-10
31.23125804390348,2007-03-11
,2007-03-12
31.319063323882048,2007-03-13
,2007-03-14
22.18540083682011,2007-03-15
22.72236085995584,2007-03-16
29.086743076251825,2007-03-17
,2007-03-18
,2007-03-19
,2007-03-20
,2007-03-21
,2007-03-22
20.211757719714985,2007-03-23
,2007-03-24
,2007-03-25
,2007-03-26
27.702646619384222,2007-03-27
,2007-03-28
21.29000000000002,2007-03-29
,2007-03-30
,2007-03-31
29.31457073352034,2007-04-01
,2007-04-02
29.04600000000003,2007-04-03
,2007-04-04
,2007-04-05
,2007-04-06
27.215015888396508,2007-04-07
,2007-04-08
,2007-04-09
27.652882446497394,2007-04-10
,2007-04-11
28.557461137826937,2007-04-12
,2007-04-13
,2007-04-14
,2007-04-15
,2007-04-16
29.148497127889353,2007-04-17
,2007-04-18
29.013964978111353,2007-04-19
,2007-04-20
,2007-04-21
,2007-04-22
,2007-04-23
23.511987709581994,2007-04-24
,2007-04-25
,2007-04-26
,2007-04-27
,2007-04-28
,2007-04-29
26.65081730769234,2007-04-30
26.652451506397064,2007-05-01
,2007-05-02
,2007-05-03
,2007-05-04
29.45503337467106,2007-05-05
,2007-05-06
21.18861314469034,2007-05-07
,2007-05-08
,2007-05-09
,2007-05-10
20.486706730769274,2007-05-11
,2007-05-12
,2007-05-13
29.850489690721673,2007-05-14
,2007-05-15
,2007-05-16
24.820296529968488,2007-05-17
,2007-05-18
,2007-05-19
,2007-05-20
,2007-05-21
,2007-05-22
17.917071129707143,2007-05-23
18.801261130451547,2007-05-24
,2007-05-25
,2007-05-26
20.432123932086103,2007-05-27
,2007-05-28
,2007-05-29
20.39201012444633,2007-05-30
,2007-05-31
,2007-06-01
,2007-06-02
,2007-06-03
23.102272562796728,2007-06-04
,2007-06-05
25.20624741222698,2007-06-06
,2007-06-07
25.12114623490108,2007-06-08
20.709587599134817,2007-06-09
,2007-06-10
,2007-06-11
,2007-06-12
27.575319297762857,2007-06-13
,2007-06-14
23.88783213752591,2007-06-15
,2007-06-16
31.824987037655045,2007-06-17
,2007-06-18
,2007-06-19
21.35403746097817,2007-06-20
,2007-06-21
,2007-06-22
,2007-06-23
,2007-06-24
,2007-06-25
22.978714107365818,2007-06-26
,2007-06-27
22.932641374657752,2007-06-28
,2007-06-29
,2007-06-30
27.88332837407016,2007-07-01
,2007-07-02
21.29794965915053,2007-07-03
29.01281012473892,2007-07-04
,2007-07-05
,2007-07-06
24.591895633018805,2007-07-07
,2007-07-08
,2007-07-09
17.888164556962053,2007-07-10
29.383180058934776,2007-07-11
,2007-07-12
27.428728808689176,2007-07-13
27.729444444444468,2007-07-14
29.145537586524814,2007-07-15
,2007-07-16
28.123578998245115,2007-07-17
,2007-07-18
29.216001052503056,2007-07-19
,2007-07-20
,2007-07-21
32.09552487213094,2007-07-22
19.087488425925955,2007-07-23
31.041523147463433,2007-07-24
,2007-07-25
28.567701454052738,2007-07-26
,2007-07-27
25.215109304220135,2007-07-28
28.23704237635791,2007-07-29
26.610556867242313,2007-07-30
29.056573809916042,2007-07-31
,2007-08-01
29.329571268650515,2007-08-02
,2007-08-03
,2007-08-04
,2007-08-05
,2007-08-06
34.49069515520529,2007-08-07
,2007-08-08
,2007-08-09
,2007-08-10
,2007-08-11
,2007-08-12
29.150024190064823,2007-08-13
30.65121893443613,2007-08-14
,2007-08-15
31.909571890988857,2007-08-16
,2007-08-17
29.857911251981008,2007-08-18
26.313322536937893,2007-08-19
25.444936184891358,2007-08-20
,2007-08-21
,2007-08-22
32.62132051697897,2007-08-23
22.865333333333343,2007-08-24
,2007-08-25
,2007-08-26
29.67730995071467,2007-08-27
,2007-08-28
,2007-08-29
,2007-08-30
27.88687144682665,2007-08-31
,2007-09-01
,2007-09-02
,2007-09-03
,2007-09-04
33.7860657518018,2007-09-05
26.899838684486497,2007-09-06
27.791895045257185,2007-09-07
33.34998453742965,2007-09-08
,2007-09-09
34.44849769059115,2007-09-10
,2007-09-11
32.7557985823849,2007-09-12
,2007-09-13
38.30092564185372,2007-09-14
,2007-09-15
,2007-09-16
31.54892801257211,2007-09-17
,2007-09-18
34.05208651472122,2007-09-19
,2007-09-20
39.69673223458387,2007-09-21
31.85920993086115,2007-09-22
32.39574969021068,2007-09-23
30.836918792469675,2007-09-24
,2007-09-25
23.02432520325205,2007-09-26
,2007-09-27
40.00136891360971,2007-09-28
,2007-09-29
34.138799738918,2007-09-30
,2007-10-01
30.373411748447054,2007-10-02
34.50294669452569,2007-10-03
,2007-10-04
,2007-10-05
,2007-10-06
,2007-10-07
15.924930139720596,2007-10-08
,2007-10-09
28.42732093505878,2007-10-10
,2007-10-11
33.71000000000003,2007-10-12
,2007-10-13
,2007-10-14
,2007-10-15
,2007-10-16
,2007-10-17
,2007-10-18
31.853432083202033,2007-10-19
,2007-10-20
,2007-10-21
,2007-10-22
,2007-10-23
,2007-10-24
,2007-10-25
26.529467554076568,2007-10-26
14.373904465212892,2007-10-27
,2007-10-28
,2007-10-29
,2007-10-30
14.926670863167862,2007-10-31
,2007-11-01
,2007-11-02
,2007-11-03
,2007-11-04
,2007-11-05
,2007-11-06
,2007-11-07
,2007-11-08
,2007-11-09
