value,date
32.95457777880465,2007-01-01
23.3088471319582,2007-01-02
32.989601678115385,2007-01-03
31.046996315545503,2007-01-04
30.3718795725959,2007-01-05
32.49044876728948,2007-01-06
,2007-01-07
29.777867615809644,2007-01-08
,2007-01-09
,2007-01-10
29.874455747172146,2007-01-11
,2007-01-12
27.434363317487463,2007-01-13
,2007-01-14
32.79647503992226,2007-01-15
28.316281173106347,2007-01-16
29.31081179831266,2007-01-17
26.272282423766548,2007-01-18
30.347875904450415,2007-01-19
29.623581012806973,2007-01-20
21.473362831858456,2007-01-21
29.726072876520337,2007-01-22
,2007-01-23
35.188838688857146,2007-01-24
24.763254266705275,2007-01-25
,2007-01-26
,2007-01-27
29.599698345767134,2007-01-28
30.687772013460496,2007-01-29
,2007-01-30
32.72944447005673,2007-01-31
28.054545518158324,2007-02-01
34.761517219123164,2007-02-02
30.202655940251752,2007-02-03
31.068772301876372,2007-02-04
32.27862247014893,2007-02-05
,2007-02-06
32.077132451247074,2007-02-07
,2007-02-08
28.390286625209153,2007-02-09
27.994591947769347,2007-02-10
28.20083089905877,2007-02-11
30.722883415663667,2007-02-12
30.286385986191462,2007-02-13
27.533828742841564,2007-02-14
,2007-02-15
30.680796666201104,2007-02-16
,2007-02-17
,2007-02-18
,2007-02-19
31.46776912083355,2007-02-20
30.628947950763024,2007-02-21
30.892227652021592,2007-02-22
33.50601678115349,2007-02-23
,2007-02-24
32.28775838040051,2007-02-25
23.95464590964595,2007-02-26
29.417434922492,2007-02-27
35.3476321976857,2007-02-28
34.75184730994422,2007-03-01
30.22903486273394,2007-03-02
,2007-03-03
28.07485564304466,2007-03-04
,2007-03-05
25.510000000000048,2007-03-06
,2007-03-07
,2007-03-08
,2007-03-09
,2007-03-10
27.442385074790447,2007-03-11
,2007-03-12
31.730572809600574,2007-03-13
,2007-03-14
31.241254720034547,2007-03-15
,2007-03-16
,2007-03-17
,2007-03-18
,2007-03-19
32.349011843169976,2007-03-20
,2007-03-21
,2007-03-22
,2007-03-23
,2007-03-24
,2007-03-25
,2007-03-26
,2007-03-27
,2007-03-28
,2007-03-29
,2007-03-30
,2007-03-31
27.582392567297923,2007-04-01
,2007-04-02
,2007-04-03
,2007-04-04
,2007-04-05
,2007-04-06
,2007-04-07
,2007-04-08
,2007-04-09
,2007-04-10
,2007-04-11
26.512047627033397,2007-04-12
,2007-04-13
,2007-04-14
,2007-04-15
,2007-04-16
27.68694945014327,2007-04-17
,2007-04-18
,2007-04-19
,2007-04-20
,2007-04-21
,2007-04-22
30.635996139388407,2007-04-23
,2007-04-24
,2007-04-25
28.97707916745269,2007-04-26
,2007-04-27
27.587174297721766,2007-04-28
,2007-04-29
32.78038920387434,2007-04-30
,2007-05-01
30.706303742146986,2007-05-02
23.8502958579882,2007-05-03
,2007-05-04
34.104191552062886,2007-05-05
,2007-05-06
27.806255909558097,2007-05-07
,2007-05-08
25.4547887323944,2007-05-09
